112.358173 -20.946479 237.692552 5.883351 -0.370434 -2.296706	112.358173 -20.946479 237.692552 5.883351 -0.370434 -2.296706
115.178455 -19.36231 241.352993 6.228591 -0.372498 -2.316209	115.178455 -19.36231 241.352993 6.228591 -0.372498 -2.316209
115.964618 -20.642967 241.30273 6.261138 -0.432016 -2.336616	115.964618 -20.642967 241.30273 6.261138 -0.432016 -2.336616
114.175466 -17.394211 243.828369 6.350971 -0.830908 -2.585602	114.175466 -17.394211 243.828369 6.350971 -0.830908 -2.585602
114.653699 -14.651046 246.362218 6.338703 -0.760712 -2.571626	114.653699 -14.651046 246.362218 6.338703 -0.760712 -2.571626
121.330085 -19.725909 245.226738 6.513476 -0.485636 -2.627979	121.330085 -19.725909 245.226738 6.513476 -0.485636 -2.627979
128.491998 -20.051307 258.081466 7.103919 -0.484637 -2.633728	128.491998 -20.051307 258.081466 7.103919 -0.484637 -2.633728
126.188878 -15.470536 264.821556 7.019804 -0.805251 -2.736198	126.188878 -15.470536 264.821556 7.019804 -0.805251 -2.736198
128.62849 -18.211426 259.810819 7.026531 -0.862782 -2.510606	128.62849 -18.211426 259.810819 7.026531 -0.862782 -2.510606
131.319598 -23.082333 259.072253 7.113301 -1.08396 -2.556558	131.319598 -23.082333 259.072253 7.113301 -1.08396 -2.556558
125.736668 -17.413205 257.459328 6.907137 -1.376461 -2.485383	125.736668 -17.413205 257.459328 6.907137 -1.376461 -2.485383
124.511647 -17.787021 252.661295 6.686432 -1.564714 -2.481632	124.511647 -17.787021 252.661295 6.686432 -1.564714 -2.481632
118.322703 -10.047049 250.229081 6.549249 -1.55777 -2.622041	118.322703 -10.047049 250.229081 6.549249 -1.55777 -2.622041
122.758646 -15.499531 250.644372 6.719341 -1.286452 -2.515855	122.758646 -15.499531 250.644372 6.719341 -1.286452 -2.515855
125.906067 -19.785948 249.855305 6.889181 -0.980794 -2.560817	125.906067 -19.785948 249.855305 6.889181 -0.980794 -2.560817
124.594605 -19.77104 245.046087 6.948001 -0.576494 -2.469105	124.594605 -19.77104 245.046087 6.948001 -0.576494 -2.469105
123.794495 -17.381977 246.504438 7.149564 -0.130818 -2.65661	123.794495 -17.381977 246.504438 7.149564 -0.130818 -2.65661
129.690299 -14.843513 252.190172 7.528982 0.572154 -2.571239	129.690299 -14.843513 252.190172 7.528982 0.572154 -2.571239
140.727434 -16.932212 262.288554 8.138602 1.549402 -2.86457	140.727434 -16.932212 262.288554 8.138602 1.549402 -2.86457
142.656541 -13.147595 273.843534 8.401356 1.703031 -2.878062	142.656541 -13.147595 273.843534 8.401356 1.703031 -2.878062
149.46014 -21.296418 268.385142 8.632752 2.14044 -2.923587	149.46014 -21.296418 268.385142 8.632752 2.14044 -2.923587
152.681766 -17.756579 283.01024 9.08626 2.412465 -3.123761	152.681766 -17.756579 283.01024 9.08626 2.412465 -3.123761
158.022113 -18.678816 286.929888 9.413414 2.698714 -3.13238	158.022113 -18.678816 286.929888 9.413414 2.698714 -3.13238
173.474703 -20.540351 311.279106 9.930427 3.292581 -3.673762	173.474703 -20.540351 311.279106 9.930427 3.292581 -3.673762
175.861957 -19.32311 315.469149 9.623906 3.516935 -3.297976	175.861957 -19.32311 315.469149 9.623906 3.516935 -3.297976
181.163619 -19.791482 324.433568 9.306651 3.595497 -3.10622	181.163619 -19.791482 324.433568 9.306651 3.595497 -3.10622
187.046944 -31.222609 329.357169 9.08655 3.624431 -3.158601	187.046944 -31.222609 329.357169 9.08655 3.624431 -3.158601
187.138129 -27.079033 344.817051 8.523057 3.45615 -3.045992	187.138129 -27.079033 344.817051 8.523057 3.45615 -3.045992
177.24692 -38.20528 309.766005 7.073726 3.361415 -2.730816	177.24692 -38.20528 309.766005 7.073726 3.361415 -2.730816
177.218719 -40.685233 315.290426 6.454752 3.65526 -3.101361	177.218719 -40.685233 315.290426 6.454752 3.65526 -3.101361
180.754278 -41.44014 322.135147 5.714523 4.149073 -2.959898	180.754278 -41.44014 322.135147 5.714523 4.149073 -2.959898
175.646643 -44.756102 316.353905 4.890921 4.458782 -2.723196	175.646643 -44.756102 316.353905 4.890921 4.458782 -2.723196
184.715967 -59.321858 314.813675 4.174314 4.953694 -2.235367	184.715967 -59.321858 314.813675 4.174314 4.953694 -2.235367
176.003889 -50.600052 319.09882 2.553175 5.078571 -1.203098	176.003889 -50.600052 319.09882 2.553175 5.078571 -1.203098
175.933817 -56.696941 319.849592 1.577024 5.152224 -0.621299	175.933817 -56.696941 319.849592 1.577024 5.152224 -0.621299
180.931026 -59.837472 328.352388 0.528268 5.366017 -0.100336	180.931026 -59.837472 328.352388 0.528268 5.366017 -0.100336
178.469272 -67.153546 326.827625 -0.581034 5.154351 0.466568	178.469272 -67.153546 326.827625 -0.581034 5.154351 0.466568
177.628203 -74.101414 322.000817 -1.511624 4.926949 0.644882	177.628203 -74.101414 322.000817 -1.511624 4.926949 0.644882
175.815301 -78.56251 319.831804 -2.134479 4.977535 0.723202	175.815301 -78.56251 319.831804 -2.134479 4.977535 0.723202
170.58471 -75.668242 313.466533 -2.770335 5.34964 0.986736	170.58471 -75.668242 313.466533 -2.770335 5.34964 0.986736
177.933472 -81.767275 325.298178 -3.074803 5.548171 1.176665	177.933472 -81.767275 325.298178 -3.074803 5.548171 1.176665
175.849931 -80.290408 329.574637 -3.371489 5.491627 1.417848	175.849931 -80.290408 329.574637 -3.371489 5.491627 1.417848
177.512762 -82.237382 332.109855 -3.598494 5.36737 1.542372	177.512762 -82.237382 332.109855 -3.598494 5.36737 1.542372
173.586255 -79.867748 333.402109 -3.817683 4.847123 1.779352	173.586255 -79.867748 333.402109 -3.817683 4.847123 1.779352
171.718904 -84.226252 329.025883 -3.902571 4.586136 1.70398	171.718904 -84.226252 329.025883 -3.902571 4.586136 1.70398
168.848369 -91.424994 329.950549 -4.257627 3.991766 1.547726	168.848369 -91.424994 329.950549 -4.257627 3.991766 1.547726
164.129649 -88.649096 323.467687 -4.482989 4.075709 1.434753	164.129649 -88.649096 323.467687 -4.482989 4.075709 1.434753
170.010431 -95.722453 331.056815 -4.70392 4.179193 1.177318	170.010431 -95.722453 331.056815 -4.70392 4.179193 1.177318
161.1558 -90.502009 347.090291 -5.157754 2.804612 0.884591	161.1558 -90.502009 347.090291 -5.157754 2.804612 0.884591
161.37239 -96.401551 346.177111 -5.257318 1.905203 1.053429	161.37239 -96.401551 346.177111 -5.257318 1.905203 1.053429
157.564641 -86.662059 346.356992 -5.448804 1.572097 0.988815	157.564641 -86.662059 346.356992 -5.448804 1.572097 0.988815
143.160698 -65.133214 337.7902 -5.263813 1.154966 1.180373	143.160698 -65.133214 337.7902 -5.263813 1.154966 1.180373
141.861906 -69.371342 327.04567 -4.981508 1.160603 1.318521	141.861906 -69.371342 327.04567 -4.981508 1.160603 1.318521
150.692621 -67.779688 332.942277 -4.65715 1.964674 2.212794	150.692621 -67.779688 332.942277 -4.65715 1.964674 2.212794
158.966094 -70.287569 320.966325 -4.356163 2.689859 2.606958	158.966094 -70.287569 320.966325 -4.356163 2.689859 2.606958
146.771016 -50.142316 322.433073 -4.405937 3.075106 2.586508	146.771016 -50.142316 322.433073 -4.405937 3.075106 2.586508
153.881455 -52.388134 340.837092 -4.384357 3.244265 2.864124	153.881455 -52.388134 340.837092 -4.384357 3.244265 2.864124
153.62406 -55.484519 349.125255 -4.188203 2.891307 3.17319	153.62406 -55.484519 349.125255 -4.188203 2.891307 3.17319
158.115044 -65.594976 339.231475 -3.964423 2.556389 3.126982	158.115044 -65.594976 339.231475 -3.964423 2.556389 3.126982
150.89819 -57.996495 331.958347 -4.074063 2.011971 3.108974	150.89819 -57.996495 331.958347 -4.074063 2.011971 3.108974
144.249703 -46.82629 336.062881 -4.387364 1.210093 3.825899	144.249703 -46.82629 336.062881 -4.387364 1.210093 3.825899
137.779414 -46.109811 343.74237 -4.45486 0.720664 3.557606	137.779414 -46.109811 343.74237 -4.45486 0.720664 3.557606
140.57942 -50.260223 349.274817 -4.588731 0.554026 3.721706	140.57942 -50.260223 349.274817 -4.588731 0.554026 3.721706
132.585363 -41.71105 358.526476 -4.479277 0.52533 3.539714	132.585363 -41.71105 358.526476 -4.479277 0.52533 3.539714
133.931013 -54.556577 350.118232 -4.344539 -0.057206 3.575988	133.931013 -54.556577 350.118232 -4.344539 -0.057206 3.575988
134.375066 -45.334593 375.996668 -4.895675 -1.272456 3.39193	134.375066 -45.334593 375.996668 -4.895675 -1.272456 3.39193
120.993839 -50.314757 395.162418 -5.092009 -3.409977 2.626934	120.993839 -50.314757 395.162418 -5.092009 -3.409977 2.626934
100.192031 -44.839261 396.687666 -4.957245 -5.946912 1.951715	100.192031 -44.839261 396.687666 -4.957245 -5.946912 1.951715
87.98112 -51.983365 307.622861 -3.526939 -6.939641 1.058862	87.98112 -51.983365 307.622861 -3.526939 -6.939641 1.058862
51.599445 -47.423713 227.765932 -2.191094 -7.124096 0.101038	51.599445 -47.423713 227.765932 -2.191094 -7.124096 0.101038
47.750365 -46.901521 253.05105 -2.223869 -7.406933 -0.062356	47.750365 -46.901521 253.05105 -2.223869 -7.406933 -0.062356
66.583585 -19.742858 292.977747 -3.193824 -9.272671 1.003281	66.583585 -19.742858 292.977747 -3.193824 -9.272671 1.003281
45.299663 -16.856113 283.306321 -2.841785 -9.504589 0.61497	45.299663 -16.856113 283.306321 -2.841785 -9.504589 0.61497
57.668142 -15.636147 285.092698 -2.173143 -9.421565 0.601544	57.668142 -15.636147 285.092698 -2.173143 -9.421565 0.601544
59.062418 -10.018241 289.129921 -1.414609 -10.179628 0.653379	59.062418 -10.018241 289.129921 -1.414609 -10.179628 0.653379
66.477745 -2.468854 293.037866 -0.385719 -10.817228 0.87814	66.477745 -2.468854 293.037866 -0.385719 -10.817228 0.87814
76.719992 1.175739 326.991382 2.101944 -10.518994 1.272891	76.719992 1.175739 326.991382 2.101944 -10.518994 1.272891
89.650519 -5.137498 353.358056 4.941439 -10.21063 1.007268	89.650519 -5.137498 353.358056 4.941439 -10.21063 1.007268
95.069166 -1.832981 373.69337 7.345814 -10.533629 0.164185	95.069166 -1.832981 373.69337 7.345814 -10.533629 0.164185
89.199873 4.341786 377.170788 8.525774 -11.117095 -0.70356	89.199873 4.341786 377.170788 8.525774 -11.117095 -0.70356
86.320072 -11.64835 352.617755 8.506705 -11.325391 -1.590652	86.320072 -11.64835 352.617755 8.506705 -11.325391 -1.590652
89.07014 -13.315173 349.178488 8.88699 -11.103107 -1.941301	89.07014 -13.315173 349.178488 8.88699 -11.103107 -1.941301
88.387285 -12.529796 359.7147 9.51495 -10.630137 -2.347396	88.387285 -12.529796 359.7147 9.51495 -10.630137 -2.347396
81.947079 -5.228369 364.656469 9.521369 -10.582451 -2.335348	81.947079 -5.228369 364.656469 9.521369 -10.582451 -2.335348
82.079841 -8.372138 354.156803 9.45405 -10.403393 -2.374713	82.079841 -8.372138 354.156803 9.45405 -10.403393 -2.374713
87.056289 -11.777997 357.976925 9.739676 -10.279055 -2.343265	87.056289 -11.777997 357.976925 9.739676 -10.279055 -2.343265
85.07199 -6.001143 364.676825 9.960585 -10.1002 -2.366887	85.07199 -6.001143 364.676825 9.960585 -10.1002 -2.366887
86.009023 -10.324243 349.580015 9.717526 -9.025871 -2.478586	86.009023 -10.324243 349.580015 9.717526 -9.025871 -2.478586
91.887158 -14.601524 337.659754 9.653047 -8.179885 -2.609028	91.887158 -14.601524 337.659754 9.653047 -8.179885 -2.609028
99.025849 -16.288434 339.67684 9.971177 -7.283671 -2.81578	99.025849 -16.288434 339.67684 9.971177 -7.283671 -2.81578
100.851876 -11.733259 346.059688 10.2281 -6.28662 -3.115977	100.851876 -11.733259 346.059688 10.2281 -6.28662 -3.115977
96.097651 1.12056 344.382862 10.11425 -5.505459 -3.004275	96.097651 1.12056 344.382862 10.11425 -5.505459 -3.004275
99.003025 1.131647 341.415981 10.153125 -4.775584 -2.614187	99.003025 1.131647 341.415981 10.153125 -4.775584 -2.614187
102.828689 4.930633 344.857652 10.244212 -4.088402 -2.423965	102.828689 4.930633 344.857652 10.244212 -4.088402 -2.423965
114.088422 -5.154704 330.365756 10.652567 -2.992395 -2.447051	114.088422 -5.154704 330.365756 10.652567 -2.992395 -2.447051
121.416397 -9.243644 321.937496 10.66502 -1.631082 -2.741377	121.416397 -9.243644 321.937496 10.66502 -1.631082 -2.741377
118.099759 -1.78872 312.762716 10.519445 0.015409 -2.72729	118.099759 -1.78872 312.762716 10.519445 0.015409 -2.72729
121.648365 2.213104 315.77894 10.842807 1.404517 -2.582205	121.648365 2.213104 315.77894 10.842807 1.404517 -2.582205
128.006446 1.014589 318.666292 11.006151 2.898878 -2.598503	128.006446 1.014589 318.666292 11.006151 2.898878 -2.598503
136.758445 6.844942 324.080946 11.414776 4.924029 -2.505894	136.758445 6.844942 324.080946 11.414776 4.924029 -2.505894
149.372081 -2.772631 322.832622 11.551798 5.884616 -2.581064	149.372081 -2.772631 322.832622 11.551798 5.884616 -2.581064
146.763498 -4.45332 316.636974 10.966054 6.426438 -3.041546	146.763498 -4.45332 316.636974 10.966054 6.426438 -3.041546
137.281916 6.836475 308.92993 10.323294 6.558654 -2.865177	137.281916 6.836475 308.92993 10.323294 6.558654 -2.865177
119.987991 19.111273 294.790836 9.660519 6.401191 -2.447208	119.987991 19.111273 294.790836 9.660519 6.401191 -2.447208
128.958182 3.381421 289.064963 9.851844 6.564691 -2.227973	128.958182 3.381421 289.064963 9.851844 6.564691 -2.227973
132.72379 3.622319 283.887713 9.511117 6.850386 -2.446755	132.72379 3.622319 283.887713 9.511117 6.850386 -2.446755
110.38531 1.757701 246.183154 6.631987 4.832103 -1.40138	110.38531 1.757701 246.183154 6.631987 4.832103 -1.40138
92.570318 4.756361 206.928705 5.551129 3.571101 -0.995421	92.570318 4.756361 206.928705 5.551129 3.571101 -0.995421
91.581092 0.627601 194.493156 5.529066 3.644231 -1.046835	91.581092 0.627601 194.493156 5.529066 3.644231 -1.046835
84.444423 14.39038 205.246951 4.962931 3.283706 -0.981817	84.444423 14.39038 205.246951 4.962931 3.283706 -0.981817
65.144076 7.416107 175.367286 3.141265 0.96611 -0.353558	65.144076 7.416107 175.367286 3.141265 0.96611 -0.353558
67.819496 -2.296702 155.716488 2.830531 0.528637 -0.172416	67.819496 -2.296702 155.716488 2.830531 0.528637 -0.172416
62.191542 3.665536 154.752751 2.454196 0.290199 -0.290161	62.191542 3.665536 154.752751 2.454196 0.290199 -0.290161
65.326925 -0.28615 150.756011 2.197731 0.030303 -0.243381	65.326925 -0.28615 150.756011 2.197731 0.030303 -0.243381
64.624604 -0.345376 144.166695 1.921473 -0.416801 -0.118987	64.624604 -0.345376 144.166695 1.921473 -0.416801 -0.118987
65.793879 -1.872126 141.858296 1.94398 -0.424255 -0.335985	65.793879 -1.872126 141.858296 1.94398 -0.424255 -0.335985
62.647314 1.994051 144.135045 2.059162 -0.362404 -0.410506	62.647314 1.994051 144.135045 2.059162 -0.362404 -0.410506
65.762904 0.867744 142.845005 2.23488 -0.273593 -0.428654	65.762904 0.867744 142.845005 2.23488 -0.273593 -0.428654
69.551593 4.700604 154.163338 2.702601 -0.171451 -0.578635	69.551593 4.700604 154.163338 2.702601 -0.171451 -0.578635
84.584066 3.766282 190.50909 3.823808 -0.744621 -0.999905	84.584066 3.766282 190.50909 3.823808 -0.744621 -0.999905
82.246958 6.443641 191.803171 4.256864 -0.937617 -1.228443	82.246958 6.443641 191.803171 4.256864 -0.937617 -1.228443
89.40465 20.40146 252.836313 4.967505 -1.201754 -0.946384	89.40465 20.40146 252.836313 4.967505 -1.201754 -0.946384
107.480218 9.42037 254.275071 4.843959 -1.906774 -0.465742	107.480218 9.42037 254.275071 4.843959 -1.906774 -0.465742
106.557452 2.430517 257.38112 4.659694 -2.827397 -0.241014	106.557452 2.430517 257.38112 4.659694 -2.827397 -0.241014
104.42604 -1.62106 265.390045 5.062426 -4.017068 -0.454987	104.42604 -1.62106 265.390045 5.062426 -4.017068 -0.454987
110.937856 -5.923186 267.275984 5.558342 -4.038921 -0.824784	110.937856 -5.923186 267.275984 5.558342 -4.038921 -0.824784
109.758106 -3.725574 265.95695 5.79601 -4.180682 -1.259558	109.758106 -3.725574 265.95695 5.79601 -4.180682 -1.259558
107.580137 -5.682332 261.379295 5.70964 -4.45992 -1.621953	107.580137 -5.682332 261.379295 5.70964 -4.45992 -1.621953
107.197995 -3.790039 269.235487 5.591266 -4.664222 -1.919727	107.197995 -3.790039 269.235487 5.591266 -4.664222 -1.919727
101.627527 -0.517272 268.348992 5.247131 -5.045676 -1.810783	101.627527 -0.517272 268.348992 5.247131 -5.045676 -1.810783
98.421155 -3.913271 253.151035 4.600398 -5.416419 -1.561741	98.421155 -3.913271 253.151035 4.600398 -5.416419 -1.561741
84.359815 -4.842394 222.672771 2.030536 -6.18401 -0.870085	84.359815 -4.842394 222.672771 2.030536 -6.18401 -0.870085
73.00406 -3.86252 202.819234 1.367587 -6.299097 -0.792072	73.00406 -3.86252 202.819234 1.367587 -6.299097 -0.792072
70.257873 -2.662196 194.608033 1.090038 -6.20285 -0.720101	70.257873 -2.662196 194.608033 1.090038 -6.20285 -0.720101
69.44207 -5.100975 184.199501 0.673117 -5.907787 -0.611994	69.44207 -5.100975 184.199501 0.673117 -5.907787 -0.611994
63.395988 -1.263401 174.074256 0.268994 -5.44102 -0.39684	63.395988 -1.263401 174.074256 0.268994 -5.44102 -0.39684
62.862056 -2.723352 166.083923 0.208671 -5.232002 -0.208606	62.862056 -2.723352 166.083923 0.208671 -5.232002 -0.208606
54.444263 -0.432821 153.514067 0.217133 -5.101146 -0.057043	54.444263 -0.432821 153.514067 0.217133 -5.101146 -0.057043
49.615161 4.069855 140.082992 0.437877 -4.540226 -0.03604	49.615161 4.069855 140.082992 0.437877 -4.540226 -0.03604
50.690021 7.400554 121.353945 1.021687 -3.368603 -0.121537	50.690021 7.400554 121.353945 1.021687 -3.368603 -0.121537
49.063069 8.012171 121.158969 1.068284 -3.192979 -0.268069	49.063069 8.012171 121.158969 1.068284 -3.192979 -0.268069
48.961101 7.89004 121.187196 1.079079 -3.200642 -0.23315	48.961101 7.89004 121.187196 1.079079 -3.200642 -0.23315
47.610073 7.981045 120.017155 1.068975 -3.233848 -0.246352	47.610073 7.981045 120.017155 1.068975 -3.233848 -0.246352
48.498687 8.132501 121.768098 1.070172 -3.221243 -0.233339	48.498687 8.132501 121.768098 1.070172 -3.221243 -0.233339
50.700501 7.986091 122.966319 1.093404 -3.213112 -0.218582	50.700501 7.986091 122.966319 1.093404 -3.213112 -0.218582
48.267318 8.078209 120.258983 1.101162 -3.195474 -0.220624	48.267318 8.078209 120.258983 1.101162 -3.195474 -0.220624
45.985911 9.345278 116.517681 1.090424 -3.228578 -0.186007	45.985911 9.345278 116.517681 1.090424 -3.228578 -0.186007
48.766528 8.134708 124.200691 1.127691 -3.277393 -0.168245	48.766528 8.134708 124.200691 1.127691 -3.277393 -0.168245
49.442612 10.701706 122.671356 1.131457 -3.173444 -0.166139	49.442612 10.701706 122.671356 1.131457 -3.173444 -0.166139
49.541599 11.311101 122.185622 1.12824 -3.194314 -0.16763	49.541599 11.311101 122.185622 1.12824 -3.194314 -0.16763
46.081126 11.369427 115.462947 1.113059 -3.237792 -0.132708	46.081126 11.369427 115.462947 1.113059 -3.237792 -0.132708
48.30355 12.903533 120.102805 1.10026 -3.224261 -0.100125	48.30355 12.903533 120.102805 1.10026 -3.224261 -0.100125
49.502345 13.375681 120.209007 1.137734 -3.14856 -0.12846	49.502345 13.375681 120.209007 1.137734 -3.14856 -0.12846
46.382552 12.481514 114.711018 1.138073 -3.259284 -0.060429	46.382552 12.481514 114.711018 1.138073 -3.259284 -0.060429
50.039497 14.281248 121.262365 1.145067 -3.206812 -0.069905	50.039497 14.281248 121.262365 1.145067 -3.206812 -0.069905
50.041909 14.237342 124.945339 1.16811 -3.189636 -0.068236	50.041909 14.237342 124.945339 1.16811 -3.189636 -0.068236
48.923075 14.942947 124.973901 1.194921 -3.171628 -0.047244	48.923075 14.942947 124.973901 1.194921 -3.171628 -0.047244
49.044593 14.043329 122.744141 1.187932 -3.150296 -0.049245	49.044593 14.043329 122.744141 1.187932 -3.150296 -0.049245
48.192967 15.412877 122.024439 1.193786 -3.169243 -0.007749	48.192967 15.412877 122.024439 1.193786 -3.169243 -0.007749
46.747277 14.282233 122.355193 1.203277 -3.168227 0.008243	46.747277 14.282233 122.355193 1.203277 -3.168227 0.008243
47.331363 17.319745 121.171889 1.217083 -3.192573 0.019419	47.331363 17.319745 121.171889 1.217083 -3.192573 0.019419
44.216714 16.57557 119.733871 1.18627 -3.174228 0.058298	44.216714 16.57557 119.733871 1.18627 -3.174228 0.058298
44.08982 17.056869 119.734429 1.199692 -3.191392 0.063554	44.08982 17.056869 119.734429 1.199692 -3.191392 0.063554
46.426992 18.179374 123.867445 1.191527 -3.202785 0.067727	46.426992 18.179374 123.867445 1.191527 -3.202785 0.067727
47.92169 17.814709 123.916823 1.214375 -3.163018 0.078426	47.92169 17.814709 123.916823 1.214375 -3.163018 0.078426
47.768015 18.118671 126.888332 1.218074 -3.123742 0.074785	47.768015 18.118671 126.888332 1.218074 -3.123742 0.074785
44.353956 18.574049 119.634147 1.218994 -3.154246 0.106867	44.353956 18.574049 119.634147 1.218994 -3.154246 0.106867
41.145141 19.672048 116.982437 1.16882 -3.22508 0.12269	41.145141 19.672048 116.982437 1.16882 -3.22508 0.12269
44.563812 20.06102 122.298975 1.164827 -3.191217 0.110261	44.563812 20.06102 122.298975 1.164827 -3.191217 0.110261
48.053621 18.669994 124.785743 1.189985 -3.210916 0.11518	48.053621 18.669994 124.785743 1.189985 -3.210916 0.11518
49.14096 18.639995 126.857509 1.214339 -3.125197 0.107181	49.14096 18.639995 126.857509 1.214339 -3.125197 0.107181
45.504192 20.457437 122.360994 1.158989 -3.116229 0.087313	45.504192 20.457437 122.360994 1.158989 -3.116229 0.087313
37.586176 19.209045 115.32268 1.142232 -3.2595 0.140986	37.586176 19.209045 115.32268 1.142232 -3.2595 0.140986
47.608218 17.019694 125.910582 1.165485 -3.11959 0.095948	47.608218 17.019694 125.910582 1.165485 -3.11959 0.095948
43.589227 16.888106 124.95889 1.182913 -3.188918 0.109198	43.589227 16.888106 124.95889 1.182913 -3.188918 0.109198
44.488625 19.558742 124.04327 1.088747 -3.098559 0.098561	44.488625 19.558742 124.04327 1.088747 -3.098559 0.098561
37.744644 20.450103 113.654949 1.074246 -3.276754 0.138306	37.744644 20.450103 113.654949 1.074246 -3.276754 0.138306
36.358594 16.257319 116.912551 1.094014 -3.278007 0.088055	36.358594 16.257319 116.912551 1.094014 -3.278007 0.088055
40.15513 19.66425 121.319851 1.012959 -3.315884 0.129743	40.15513 19.66425 121.319851 1.012959 -3.315884 0.129743
39.69121 17.136028 128.155077 1.042819 -3.18697 0.073391	39.69121 17.136028 128.155077 1.042819 -3.18697 0.073391
39.659271 15.75841 126.665898 1.039828 -3.218715 0.073277	39.659271 15.75841 126.665898 1.039828 -3.218715 0.073277
34.542517 -0.071419 76.712746 1.285111 -2.677338 -0.189752	34.542517 -0.071419 76.712746 1.285111 -2.677338 -0.189752
67.304893 14.435461 115.756119 3.128436 0.558874 -1.354665	67.304893 14.435461 115.756119 3.128436 0.558874 -1.354665
87.017778 28.71396 215.660434 3.769968 2.038331 -1.487563	87.017778 28.71396 215.660434 3.769968 2.038331 -1.487563
70.787001 10.957833 167.895051 2.875999 -0.010014 -0.851595	70.787001 10.957833 167.895051 2.875999 -0.010014 -0.851595
56.904428 6.731629 139.706632 2.656798 -0.6585 -0.909796	56.904428 6.731629 139.706632 2.656798 -0.6585 -0.909796
62.608951 13.122072 142.717237 3.476001 0.387572 -1.175121	62.608951 13.122072 142.717237 3.476001 0.387572 -1.175121
67.928406 16.59775 181.868437 2.830432 -0.424227 -0.932813	67.928406 16.59775 181.868437 2.830432 -0.424227 -0.932813
49.567842 12.9649 158.49787 1.765608 -1.952372 -0.43062	49.567842 12.9649 158.49787 1.765608 -1.952372 -0.43062
41.460015 10.432577 135.211944 1.488583 -2.582284 -0.327311	41.460015 10.432577 135.211944 1.488583 -2.582284 -0.327311
64.02798 -4.878112 172.809988 3.088268 -2.840832 -1.108782	64.02798 -4.878112 172.809988 3.088268 -2.840832 -1.108782
72.151688 8.734059 215.320358 3.848397 -2.846322 -0.883192	72.151688 8.734059 215.320358 3.848397 -2.846322 -0.883192
40.536348 5.917378 147.679868 1.687354 -3.873014 0.076784	40.536348 5.917378 147.679868 1.687354 -3.873014 0.076784
31.703237 13.943808 165.732615 1.683258 -4.337096 -0.075062	31.703237 13.943808 165.732615 1.683258 -4.337096 -0.075062
30.330966 10.852432 131.466793 1.399316 -3.629896 0.053206	30.330966 10.852432 131.466793 1.399316 -3.629896 0.053206
25.673856 8.700631 128.096131 1.255012 -3.018078 -0.090941	25.673856 8.700631 128.096131 1.255012 -3.018078 -0.090941
30.737686 11.881469 136.404031 1.711914 -2.498047 -0.141632	30.737686 11.881469 136.404031 1.711914 -2.498047 -0.141632
35.570876 12.063092 146.763114 1.707907 -2.245683 -0.204201	35.570876 12.063092 146.763114 1.707907 -2.245683 -0.204201
34.654644 8.447974 142.416422 1.170868 -2.774887 -0.109684	34.654644 8.447974 142.416422 1.170868 -2.774887 -0.109684
29.379521 6.900822 124.555173 1.184672 -2.876477 -0.137387	29.379521 6.900822 124.555173 1.184672 -2.876477 -0.137387
32.949798 6.570422 130.734178 1.228062 -2.588496 -0.134068	32.949798 6.570422 130.734178 1.228062 -2.588496 -0.134068
33.234573 6.415256 137.786701 1.040642 -2.521382 -0.16203	33.234573 6.415256 137.786701 1.040642 -2.521382 -0.16203
31.61492 6.316061 135.398909 0.887761 -2.693151 -0.184874	31.61492 6.316061 135.398909 0.887761 -2.693151 -0.184874
31.527905 6.678823 131.724834 0.858717 -2.831515 -0.162286	31.527905 6.678823 131.724834 0.858717 -2.831515 -0.162286
31.172799 5.969698 127.520137 0.843707 -2.898075 -0.170341	31.172799 5.969698 127.520137 0.843707 -2.898075 -0.170341
31.977724 5.814431 129.106577 0.847999 -2.887468 -0.202203	31.977724 5.814431 129.106577 0.847999 -2.887468 -0.202203
32.674909 4.349067 127.646038 0.865824 -2.910754 -0.155271	32.674909 4.349067 127.646038 0.865824 -2.910754 -0.155271
32.259578 7.006077 132.546636 0.860405 -2.657227 -0.201582	32.259578 7.006077 132.546636 0.860405 -2.657227 -0.201582
32.424018 3.946844 133.464685 0.896479 -2.578399 -0.227415	32.424018 3.946844 133.464685 0.896479 -2.578399 -0.227415
30.71204 6.053348 129.912749 0.881618 -2.486448 -0.158061	30.71204 6.053348 129.912749 0.881618 -2.486448 -0.158061
32.546007 3.799033 129.597407 0.903535 -2.26791 -0.21118	32.546007 3.799033 129.597407 0.903535 -2.26791 -0.21118
34.890252 2.236955 131.333462 0.96521 -2.000312 -0.177966	34.890252 2.236955 131.333462 0.96521 -2.000312 -0.177966
41.841191 -3.709509 132.843683 1.103877 -1.627779 0.033362	41.841191 -3.709509 132.843683 1.103877 -1.627779 0.033362
44.553854 -1.748946 139.761223 1.201879 -0.794545 0.221881	44.553854 -1.748946 139.761223 1.201879 -0.794545 0.221881
49.098027 -1.324878 141.319848 1.342081 -0.301263 0.238671	49.098027 -1.324878 141.319848 1.342081 -0.301263 0.238671
54.28174 -3.233713 146.747451 1.552349 0.1645 0.233981	54.28174 -3.233713 146.747451 1.552349 0.1645 0.233981
56.77824 -4.086978 146.491221 1.834566 0.521634 0.173841	56.77824 -4.086978 146.491221 1.834566 0.521634 0.173841
60.11775 -4.063837 149.798478 2.088783 0.792418 0.071919	60.11775 -4.063837 149.798478 2.088783 0.792418 0.071919
