5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	-5.493177e+00	0.000000e+00	
-5.493177e+00	-4.394542e+01	0.000000e+00	4.394542e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.098635e+01	1.757817e+02	7.690448e+01	1.098635e+01	6.591813e+01	-1.098635e+01	
1.318363e+02	-2.197271e+01	3.295906e+01	-1.043704e+02	3.295906e+01	3.295906e+01	0.000000e+00	0.000000e+00	0.000000e+00	-1.647953e+01	-2.526862e+02	-2.197271e+01	5.493177e+00	1.098635e+01	0.000000e+00	
5.493177e+00	9.338402e+01	5.493177e+00	-1.318363e+02	1.098635e+01	5.493177e+00	0.000000e+00	-3.295906e+01	1.647953e+01	1.098635e+02	-3.076179e+02	-4.943860e+01	0.000000e+00	2.197271e+01	0.000000e+00	
4.394542e+01	9.338402e+01	5.493177e+00	-2.416998e+02	6.042495e+01	5.493177e+00	0.000000e+00	5.493177e+00	5.493177e+00	6.591813e+01	-5.548109e+02	-2.197271e+01	0.000000e+00	5.493177e+00	0.000000e+00	
3.295906e+01	8.789084e+01	5.493177e+00	-1.593021e+02	2.087407e+02	5.493177e+00	0.000000e+00	5.493177e+00	1.098635e+01	2.197271e+01	-3.625497e+02	0.000000e+00	1.647953e+01	1.098635e+01	1.098635e+01	
1.647953e+01	1.153567e+02	5.493177e+00	-8.789084e+01	3.405770e+02	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	8.789084e+01	-4.943860e+02	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	
3.295906e+01	9.338402e+01	5.493177e+00	-1.812749e+02	4.724133e+02	5.493177e+00	0.000000e+00	1.098635e+01	5.493177e+00	8.239766e+01	-3.790292e+02	-1.647953e+01	0.000000e+00	5.493177e+00	5.493177e+00	
3.295906e+01	1.647953e+01	5.493177e+00	-1.702885e+02	1.977544e+02	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	9.338402e+01	-4.449474e+02	-2.197271e+01	1.098635e+01	1.098635e+01	0.000000e+00	
2.746589e+01	2.197271e+01	5.493177e+00	-1.538090e+02	2.032476e+02	5.493177e+00	1.098635e+01	1.647953e+01	5.493177e+00	1.043704e+02	0.000000e+00	-1.647953e+01	5.493177e+00	5.493177e+00	-5.493177e+00	
4.394542e+01	1.647953e+01	5.493177e+00	-1.043704e+02	1.208499e+02	-5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	4.394542e+01	0.000000e+00	0.000000e+00	0.000000e+00	5.493177e+00	-1.098635e+01	
1.098635e+01	5.493177e+00	5.493177e+00	-2.746589e+01	2.197271e+01	5.493177e+00	1.647953e+01	0.000000e+00	5.493177e+00	3.295906e+01	-1.098635e+01	-5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	
0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	1.098635e+01	0.000000e+00	1.647953e+01	0.000000e+00	5.493177e+00	2.746589e+01	-5.493177e+00	0.000000e+00	1.098635e+01	5.493177e+00	1.098635e+01	
1.098635e+01	5.493177e+00	5.493177e+00	5.493177e+00	1.098635e+01	0.000000e+00	1.647953e+01	0.000000e+00	5.493177e+00	2.197271e+01	0.000000e+00	0.000000e+00	1.098635e+01	5.493177e+00	5.493177e+00	
0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	2.746589e+01	1.098635e+01	5.493177e+00	0.000000e+00	5.493177e+00	1.647953e+01	0.000000e+00	0.000000e+00	-5.493177e+00	-5.493177e+00	5.493177e+00	
0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	2.197271e+01	0.000000e+00	-1.098635e+01	0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	
5.493177e+00	0.000000e+00	5.493177e+00	5.493177e+00	3.845224e+01	1.647953e+01	1.647953e+01	0.000000e+00	5.493177e+00	3.295906e+01	0.000000e+00	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	
1.647953e+01	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+01	5.493177e+00	5.493177e+00	0.000000e+00	5.493177e+00	5.493177e+00	-5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	-5.493177e+00	
-1.098635e+01	0.000000e+00	5.493177e+00	5.493177e+00	8.789084e+01	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	-1.098635e+01	0.000000e+00	0.000000e+00	0.000000e+00	5.493177e+00	
0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	8.239766e+01	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	1.098635e+01	-1.647953e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
-1.098635e+01	5.493177e+00	5.493177e+00	0.000000e+00	7.690448e+01	1.647953e+01	5.493177e+00	0.000000e+00	5.493177e+00	2.197271e+01	-3.295906e+01	0.000000e+00	5.493177e+00	0.000000e+00	0.000000e+00	
1.098635e+01	5.493177e+00	5.493177e+00	0.000000e+00	1.318363e+02	1.098635e+01	0.000000e+00	0.000000e+00	5.493177e+00	1.647953e+01	-1.098635e+01	0.000000e+00	5.493177e+00	-5.493177e+00	0.000000e+00	
0.000000e+00	5.493177e+00	5.493177e+00	-5.493177e+00	1.593021e+02	0.000000e+00	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	-3.845224e+01	0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	
5.493177e+00	5.493177e+00	5.493177e+00	0.000000e+00	6.042495e+01	5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	1.098635e+01	-8.239766e+01	0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	
0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	6.591813e+01	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	-1.647953e+01	-1.593021e+02	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	
-1.098635e+01	1.098635e+01	5.493177e+00	0.000000e+00	6.591813e+01	-5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	2.746589e+01	-2.746589e+01	-5.493177e+00	5.493177e+00	5.493177e+00	0.000000e+00	
-5.493177e+00	1.647953e+01	5.493177e+00	0.000000e+00	4.943860e+01	1.647953e+01	0.000000e+00	0.000000e+00	5.493177e+00	1.098635e+01	1.098635e+01	0.000000e+00	-5.493177e+00	5.493177e+00	0.000000e+00	
0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	4.943860e+01	0.000000e+00	5.493177e+00	0.000000e+00	5.493177e+00	0.000000e+00	0.000000e+00	-1.098635e+01	-5.493177e+00	5.493177e+00	0.000000e+00	
-1.098635e+01	1.098635e+01	5.493177e+00	5.493177e+00	3.295906e+01	-5.493177e+00	5.493177e+00	5.493177e+00	5.493177e+00	-5.493177e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	
1.647953e+01	5.493177e+00	5.493177e+00	0.000000e+00	4.943860e+01	5.493177e+00	0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	0.000000e+00	1.647953e+01	0.000000e+00	1.098635e+01	5.493177e+00	
1.098635e+01	5.493177e+00	5.493177e+00	5.493177e+00	5.493177e+01	5.493177e+00	0.000000e+00	5.493177e+00	5.493177e+00	-5.493177e+00	0.000000e+00	1.647953e+01	0.000000e+00	1.098635e+01	5.493177e+00	
0.000000e+00	1.098635e+01	5.493177e+00	0.000000e+00	4.943860e+01	1.098635e+01	0.000000e+00	5.493177e+00	5.493177e+00	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	5.493177e+00	
1.647953e+01	5.493177e+00	5.493177e+00	1.647953e+01	5.493177e+01	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	1.098635e+01	-5.493177e+00	2.197271e+01	0.000000e+00	5.493177e+00	5.493177e+00	
5.493177e+00	5.493177e+00	5.493177e+00	0.000000e+00	4.943860e+01	0.000000e+00	0.000000e+00	5.493177e+00	5.493177e+00	5.493177e+00	0.000000e+00	1.098635e+01	0.000000e+00	5.493177e+00	5.493177e+00	
