-5.990000e+02	2.150000e+02	2.520000e+02	-3.330000e+02	-4.640000e+02	4.210000e+02	-1.280000e+02	5.200000e+01	3.900000e+02	-3.200000e+01	4.370000e+02	-4.160000e+02	8.200000e+01	-2.310000e+02	-1.820000e+02	
-1.930000e+02	-1.280000e+02	-1.130000e+02	6.500000e+01	3.100000e+01	2.080000e+02	-2.660000e+02	2.140000e+02	1.730000e+02	3.800000e+01	-2.550000e+02	3.240000e+02	2.000000e+01	2.800000e+01	-1.880000e+02	
5.060000e+02	3.180000e+02	2.510000e+02	8.080000e+02	1.770000e+02	5.730000e+02	-2.660000e+02	-3.000000e+00	2.270000e+02	-4.700000e+02	-1.402000e+03	1.100000e+02	1.100000e+02	1.380000e+02	-2.150000e+02	
4.310000e+02	1.410000e+02	-2.000000e+00	8.460000e+02	4.390000e+02	4.980000e+02	-5.440000e+02	-3.500000e+01	4.340000e+02	-6.150000e+02	-1.324000e+03	-1.670000e+02	9.000000e+00	6.400000e+01	-2.150000e+02	
3.590000e+02	1.620000e+02	-6.000000e+00	9.140000e+02	9.900000e+02	3.660000e+02	-5.190000e+02	-6.200000e+01	3.950000e+02	-8.390000e+02	-1.500000e+03	-1.400000e+02	9.100000e+01	6.400000e+01	-1.040000e+02	
6.190000e+02	1.370000e+02	6.700000e+01	9.000000e+02	8.050000e+02	5.540000e+02	-7.600000e+02	-4.200000e+01	4.660000e+02	-8.840000e+02	-1.627000e+03	-3.360000e+02	7.900000e+01	6.400000e+01	-1.450000e+02	
8.020000e+02	1.460000e+02	1.050000e+02	8.340000e+02	9.880000e+02	3.060000e+02	-5.160000e+02	-6.700000e+01	3.130000e+02	-5.790000e+02	-1.717000e+03	-4.720000e+02	1.450000e+02	6.400000e+01	-1.880000e+02	
3.210000e+02	2.320000e+02	1.780000e+02	7.740000e+02	6.360000e+02	3.090000e+02	-3.890000e+02	5.000000e+00	3.140000e+02	-6.710000e+02	-1.650000e+03	-4.460000e+02	1.800000e+02	2.800000e+01	-1.450000e+02	
5.450000e+02	2.220000e+02	1.790000e+02	7.780000e+02	8.270000e+02	3.560000e+02	-4.310000e+02	-5.900000e+01	2.400000e+02	-6.680000e+02	-1.673000e+03	-4.820000e+02	2.700000e+01	1.010000e+02	-7.400000e+01	
6.550000e+02	2.920000e+02	-4.200000e+01	6.820000e+02	9.660000e+02	4.650000e+02	-6.020000e+02	-1.340000e+02	2.830000e+02	-4.820000e+02	-1.578000e+03	-4.420000e+02	1.210000e+02	2.900000e+01	-1.040000e+02	
