1.300000e-01,	1.889401e-02,	6.544273e-06,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.935436e-02,	9.477225e-05,	0.000000e+00,	
1.500000e-01,	1.887858e-02,	3.633261e-06,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.939697e-02,	1.031451e-04,	0.000000e+00,	
1.700000e-01,	1.885858e-02,	-1.559219e-07,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.943034e-02,	1.097338e-04,	0.000000e+00,	
1.900000e-01,	1.883354e-02,	-4.914917e-06,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.945404e-02,	1.144334e-04,	0.000000e+00,	
2.000000e-01,	1.881899e-02,	-7.684516e-06,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.946214e-02,	1.160681e-04,	0.000000e+00,	
2.200000e-01,	1.878558e-02,	-1.405284e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.947100e-02,	1.180660e-04,	0.000000e+00,	
2.400000e-01,	1.874612e-02,	-2.158730e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.946980e-02,	1.179720e-04,	0.000000e+00,	
2.500000e-01,	1.872401e-02,	-2.581271e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.946525e-02,	1.171333e-04,	0.000000e+00,	
2.700000e-01,	1.867486e-02,	-3.521749e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.944826e-02,	1.140423e-04,	0.000000e+00,	
2.900000e-01,	1.861887e-02,	-4.593977e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.942060e-02,	1.087338e-04,	0.000000e+00,	
3.000000e-01,	1.858824e-02,	-5.181029e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.940260e-02,	1.053088e-04,	0.000000e+00,	
3.200000e-01,	1.852155e-02,	-6.459703e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.935858e-02,	9.687948e-05,	0.000000e+00,	
3.300000e-01,	1.848545e-02,	-7.152290e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.933261e-02,	9.192022e-05,	0.000000e+00,	
3.500000e-01,	1.840761e-02,	-8.646114e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.927206e-02,	8.037619e-05,	0.000000e+00,	
3.600000e-01,	1.836584e-02,	-9.448103e-05,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.923768e-02,	7.383217e-05,	0.000000e+00,	
3.800000e-01,	1.827651e-02,	-1.116386e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.916076e-02,	5.915315e-05,	0.000000e+00,	
3.900000e-01,	1.822892e-02,	-1.207818e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.911810e-02,	5.098868e-05,	0.000000e+00,	
4.100000e-01,	1.812784e-02,	-1.402077e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.902455e-02,	3.304435e-05,	0.000000e+00,	
4.300000e-01,	1.801885e-02,	-1.611635e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.892028e-02,	1.308654e-05,	0.000000e+00,	
4.400000e-01,	1.796136e-02,	-1.722180e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.886417e-02,	2.330588e-06,	0.000000e+00,	
4.600000e-01,	1.784042e-02,	-1.954838e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.874386e-02,	-2.068370e-05,	0.000000e+00,	
4.800000e-01,	1.771150e-02,	-2.202931e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.861281e-02,	-4.582959e-05,	0.000000e+00,	
4.900000e-01,	1.764405e-02,	-2.332759e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.854351e-02,	-5.915219e-05,	0.000000e+00,	
5.100000e-01,	1.750320e-02,	-2.603938e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.839686e-02,	-8.726904e-05,	0.000000e+00,	
5.300000e-01,	1.735446e-02,	-2.890405e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.824007e-02,	-1.174295e-04,	0.000000e+00,	
5.400000e-01,	1.727716e-02,	-3.039331e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.815792e-02,	-1.332271e-04,	0.000000e+00,	
5.600000e-01,	1.711672e-02,	-3.348469e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.798611e-02,	-1.662986e-04,	0.000000e+00,	
5.800000e-01,	1.694860e-02,	-3.672491e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.780481e-02,	-2.012289e-04,	0.000000e+00,	
5.900000e-01,	1.686170e-02,	-3.840016e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.771071e-02,	-2.194086e-04,	0.000000e+00,	
6.100000e-01,	1.668230e-02,	-4.185932e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.751497e-02,	-2.572349e-04,	0.000000e+00,	
6.200000e-01,	1.658982e-02,	-4.364253e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.741373e-02,	-2.768134e-04,	0.000000e+00,	
6.400000e-01,	1.639944e-02,	-4.731427e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.720455e-02,	-3.173084e-04,	0.000000e+00,	
6.500000e-01,	1.630158e-02,	-4.920197e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.709682e-02,	-3.381641e-04,	0.000000e+00,	
6.700000e-01,	1.610060e-02,	-5.307884e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.687475e-02,	-3.810411e-04,	0.000000e+00,	
6.800000e-01,	1.599753e-02,	-5.506710e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.676066e-02,	-4.030790e-04,	0.000000e+00,	
7.000000e-01,	1.578637e-02,	-5.914089e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.652652e-02,	-4.484144e-04,	0.000000e+00,	
7.200000e-01,	1.556867e-02,	-6.334096e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.628431e-02,	-4.953096e-04,	0.000000e+00,	
7.300000e-01,	1.545744e-02,	-6.548701e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.616038e-02,	-5.192493e-04,	0.000000e+00,	
7.500000e-01,	1.523034e-02,	-6.986840e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.590700e-02,	-5.681690e-04,	0.000000e+00,	
7.600000e-01,	1.511454e-02,	-7.210260e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.577765e-02,	-5.931717e-04,	0.000000e+00,	
7.800000e-01,	1.487857e-02,	-7.665512e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.551413e-02,	-6.440857e-04,	0.000000e+00,	
7.900000e-01,	1.475847e-02,	-7.897225e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.537989e-02,	-6.700618e-04,	0.000000e+00,	
8.100000e-01,	1.451417e-02,	-8.368513e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.510672e-02,	-7.229730e-04,	0.000000e+00,	
8.200000e-01,	1.439005e-02,	-8.607961e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.496806e-02,	-7.498273e-04,	0.000000e+00,	
8.400000e-01,	1.413800e-02,	-9.094142e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.468582e-02,	-8.043957e-04,	0.000000e+00,	
8.600000e-01,	1.388112e-02,	-9.589600e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.439865e-02,	-8.599433e-04,	0.000000e+00,	
8.700000e-01,	1.375094e-02,	-9.840642e-04,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.425332e-02,	-8.880635e-04,	0.000000e+00,	
8.900000e-01,	1.348730e-02,	-1.034902e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.395823e-02,	-9.451137e-04,	0.000000e+00,	
9.100000e-01,	1.321950e-02,	-1.086532e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.365870e-02,	-1.002962e-03,	0.000000e+00,	
9.200000e-01,	1.308413e-02,	-1.112628e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.350708e-02,	-1.032235e-03,	0.000000e+00,	
9.300000e-01,	1.294782e-02,	-1.138901e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.335446e-02,	-1.061754e-03,	0.000000e+00,	
9.500000e-01,	1.267255e-02,	-1.191951e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.304685e-02,	-1.121247e-03,	0.000000e+00,	
9.700000e-01,	1.239397e-02,	-1.245625e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.273548e-02,	-1.181498e-03,	0.000000e+00,	
9.800000e-01,	1.225354e-02,	-1.272678e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.257859e-02,	-1.211856e-03,	0.000000e+00,	
1.000000e+00,	1.197054e-02,	-1.327180e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.226303e-02,	-1.272900e-03,	0.000000e+00,	
1.010000e+00,	1.182806e-02,	-1.354615e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.210410e-02,	-1.303640e-03,	0.000000e+00,	
1.030000e+00,	1.154132e-02,	-1.409399e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.177037e-02,	-1.647139e-03,	0.000000e+00,	
1.050000e+00,	1.125256e-02,	-1.462083e-03,	4.442392e-01,	0.000000e+00,	0.000000e+00,	-1.474009e-10,	5.427183e-04,	7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	-4.015467e-04,	5.427183e-04,	-7.119822e-02,	0.000000e+00,	-2.713387e-06,	0.000000e+00,	4.015464e-04,	1.143426e-02,	-1.988606e-03,	0.000000e+00,	
