9.571250e-04,	-7.004776e-02,	3.931255e-04,	4.785625e-04,	-3.502388e-02,	1.965628e-04,	-5.416569e+00,	-1.893693e-02,	1.457103e+00,	
9.553556e-04,	-7.004935e-02,	3.922019e-04,	4.776778e-04,	-3.502468e-02,	1.961010e-04,	1.086243e+01,	6.419258e-02,	-2.898650e+00,	
1.081692e-03,	-7.005147e-02,	3.559656e-04,	5.408458e-04,	-3.502574e-02,	1.779828e-04,	-2.937655e-03,	-2.671547e-03,	-1.536632e-03,	
8.199633e-04,	-7.005538e-02,	4.237085e-04,	4.099817e-04,	-3.502769e-02,	2.118542e-04,	5.402622e+00,	6.256452e-03,	-1.464021e+00,	
8.160764e-04,	-7.005888e-02,	4.216719e-04,	4.080382e-04,	-3.502944e-02,	2.108359e-04,	-1.086880e+01,	-6.966565e-02,	2.894045e+00,	
8.107085e-04,	-7.009671e-02,	4.186681e-04,	4.053543e-04,	-3.504836e-02,	2.093341e-04,	-1.086480e+01,	-1.448334e+00,	2.887625e+00,	
7.396894e-04,	-7.010169e-02,	4.154077e-04,	3.698447e-04,	-3.505085e-02,	2.077038e-04,	-9.436147e+00,	-1.398122e+00,	2.926863e+00,	
7.018672e-04,	-7.007332e-02,	4.127611e-04,	3.509336e-04,	-3.503666e-02,	2.063806e-04,	-1.086992e+01,	-7.024255e-02,	2.895644e+00,	
5.971869e-04,	-7.011424e-02,	4.431340e-04,	2.985935e-04,	-3.505712e-02,	2.215670e-04,	1.378928e+00,	-1.377672e+00,	2.005973e-03,	
8.802785e-04,	-7.018668e-02,	3.692273e-04,	4.401393e-04,	-3.509334e-02,	1.846136e-04,	-6.815666e+00,	-4.151667e-02,	1.431693e+00,	
6.782336e-04,	-7.019381e-02,	3.996756e-04,	3.391168e-04,	-3.509691e-02,	1.998378e-04,	5.359287e+00,	-3.458841e-02,	-1.486699e+00,	
9.412889e-04,	-7.013138e-02,	4.014860e-04,	4.706444e-04,	-3.506569e-02,	2.007430e-04,	1.272398e+01,	-1.145843e+00,	-1.213389e+00,	
1.025926e-03,	-7.014182e-02,	3.603046e-04,	5.129632e-04,	-3.507091e-02,	1.801523e-04,	4.599379e+00,	2.931261e+00,	1.713993e+00,	
6.456742e-04,	-7.012487e-02,	3.828849e-04,	3.228371e-04,	-3.506243e-02,	1.914425e-04,	-1.077366e+01,	2.071777e-02,	2.939570e+00,	
5.066055e-04,	-7.013442e-02,	4.122523e-04,	2.533028e-04,	-3.506721e-02,	2.061262e-04,	-4.171604e-03,	-4.058074e-03,	-2.336412e-03,	
6.211633e-04,	-7.014763e-02,	3.697349e-04,	3.105816e-04,	-3.507381e-02,	1.848675e-04,	5.430763e+00,	2.948197e-02,	-1.444294e+00,	
9.412819e-04,	-7.015705e-02,	3.327545e-04,	4.706410e-04,	-3.507853e-02,	1.663773e-04,	-2.689694e+01,	-4.601144e+00,	8.738997e-01,	
3.653205e-04,	-7.020750e-02,	3.883219e-04,	1.826603e-04,	-3.510375e-02,	1.941609e-04,	-1.193843e-01,	-1.494701e+00,	-7.319566e-02,	
4.797131e-04,	-7.018807e-02,	3.458229e-04,	2.398565e-04,	-3.509403e-02,	1.729114e-04,	5.431879e+00,	2.960836e-02,	-1.442854e+00,	
5.903265e-04,	-7.023824e-02,	3.008462e-04,	2.951632e-04,	-3.511912e-02,	1.504231e-04,	-5.435690e+00,	-1.416219e+00,	1.430857e+00,	
3.176866e-04,	-7.025249e-02,	3.622127e-04,	1.588433e-04,	-3.512625e-02,	1.811064e-04,	-1.390498e-01,	-1.515010e+00,	-8.491884e-02,	
3.001053e-04,	-7.023628e-02,	3.526932e-04,	1.500526e-04,	-3.511814e-02,	1.763466e-04,	-3.694418e-03,	-3.974031e-03,	-2.264375e-03,	
2.782421e-04,	-7.025725e-02,	3.405554e-04,	1.391210e-04,	-3.512863e-02,	1.702777e-04,	-3.543019e-03,	-3.906647e-03,	-2.218573e-03,	
4.896693e-04,	-7.027028e-02,	2.634614e-04,	2.448347e-04,	-3.513514e-02,	1.317307e-04,	-6.977204e+00,	-1.945213e-01,	1.333370e+00,	
6.440514e-04,	-7.031732e-02,	2.586510e-04,	3.220257e-04,	-3.515866e-02,	1.293255e-04,	-2.552872e+01,	-1.839695e+00,	8.560373e-01,	
3.601801e-04,	-7.030979e-02,	3.134211e-04,	1.800900e-04,	-3.515489e-02,	1.567105e-04,	-2.007663e+01,	-4.561492e+00,	-5.812453e-01,	
3.435272e-04,	-7.032613e-02,	3.040129e-04,	1.717636e-04,	-3.516306e-02,	1.520064e-04,	-2.025097e+01,	-4.732735e+00,	-6.844247e-01,	
2.124878e-04,	-7.041731e-02,	2.506698e-04,	1.062439e-04,	-3.520866e-02,	1.253349e-04,	5.432425e+00,	1.409020e+00,	-1.423954e+00,	
3.214927e-04,	-7.011299e-02,	2.438060e-04,	1.607464e-04,	-3.505649e-02,	1.219030e-04,	-1.485750e+01,	6.380020e+00,	-1.949554e+00,	
2.666742e-05,	-7.017361e-02,	2.235082e-04,	1.333371e-05,	-3.508681e-02,	1.117541e-04,	4.036010e+00,	9.750545e+00,	-1.254269e+00,	
1.341352e-05,	-7.041953e-02,	2.110674e-04,	6.706758e-06,	-3.520977e-02,	1.055337e-04,	4.060076e+00,	2.651860e-02,	-1.437137e+00,	
2.402309e-05,	-7.018405e-02,	2.371022e-04,	1.201154e-05,	-3.509203e-02,	1.185511e-04,	-2.443120e+01,	6.332105e+00,	-5.728635e-01,	
-3.753641e-05,	-7.021369e-02,	2.198965e-04,	-1.876820e-05,	-3.510685e-02,	1.099483e-04,	-2.167389e+01,	6.341368e+00,	-5.603174e-01,	
-2.582773e-04,	-7.049886e-02,	1.994605e-04,	-1.291386e-04,	-3.524943e-02,	9.973024e-05,	-2.046726e-01,	-2.136074e-01,	-1.231217e-01,	
-2.827136e-04,	-7.055747e-02,	1.844841e-04,	-1.413568e-04,	-3.527874e-02,	9.224204e-05,	3.230129e-03,	-1.381108e+00,	-7.871320e-03,	
-3.731257e-04,	-7.061675e-02,	1.688162e-04,	-1.865628e-04,	-3.530837e-02,	8.440812e-05,	1.596203e+00,	-2.530726e+00,	1.239516e-01,	
-4.260093e-04,	-7.063824e-02,	1.562835e-04,	-2.130046e-04,	-3.531912e-02,	7.814177e-05,	-5.522101e-03,	1.376009e+00,	5.294205e-03,	
-4.562106e-04,	-7.067082e-02,	1.375418e-04,	-2.281053e-04,	-3.533541e-02,	6.877090e-05,	-5.258255e-03,	1.376178e+00,	5.406617e-03,	
-1.704577e-04,	-7.066207e-02,	1.677015e-04,	-8.522887e-05,	-3.533103e-02,	8.385076e-05,	-5.238954e-01,	-1.525267e+00,	-3.164055e+00,	
-4.959182e-04,	-7.072264e-02,	1.465444e-04,	-2.479591e-04,	-3.536132e-02,	7.327221e-05,	4.379049e+00,	1.316937e+00,	1.616349e+00,	
-7.170805e-04,	-7.075221e-02,	1.635319e-04,	-3.585402e-04,	-3.537610e-02,	8.176595e-05,	5.226063e-01,	1.521387e+00,	3.174194e+00,	
-7.806490e-04,	-7.075407e-02,	1.435649e-04,	-3.903245e-04,	-3.537703e-02,	7.178247e-05,	1.549109e+01,	-1.134523e+00,	-1.092193e+00,	
-7.855143e-04,	-7.085236e-02,	5.121315e-05,	-3.927572e-04,	-3.542618e-02,	2.560657e-05,	2.128738e-01,	2.460708e-01,	1.407400e-01,	
-1.001471e-03,	-7.087704e-02,	7.092464e-05,	-5.007357e-04,	-3.543852e-02,	3.546232e-05,	-4.069005e+00,	-3.215191e-02,	1.416658e+00,	
-1.324517e-03,	-7.091455e-02,	1.174182e-04,	-6.622587e-04,	-3.545727e-02,	5.870911e-05,	8.451342e-04,	-1.203946e-03,	-4.834156e-04,	
-1.181019e-03,	-7.091294e-02,	1.048980e-04,	-5.905094e-04,	-3.545647e-02,	5.244899e-05,	1.141345e+01,	1.592158e+00,	3.648886e-01,	
-1.004337e-03,	-7.091152e-02,	9.245372e-05,	-5.021685e-04,	-3.545576e-02,	4.622686e-05,	-1.003242e+01,	-1.589357e+00,	-3.667593e-01,	
-1.061773e-03,	-7.094211e-02,	7.514543e-05,	-5.308863e-04,	-3.547105e-02,	3.757272e-05,	-1.120729e+01,	-1.337027e+00,	-2.306519e-01,	
-9.075994e-04,	-7.092895e-02,	6.976008e-05,	-4.537997e-04,	-3.546447e-02,	3.488004e-05,	1.628108e-03,	-5.956643e-04,	-5.871417e-05,	
-9.363314e-04,	-7.096582e-02,	4.910411e-05,	-4.681657e-04,	-3.548291e-02,	2.455206e-05,	1.831835e-03,	-4.255564e-04,	5.296675e-05,	
-1.030293e-03,	-7.100305e-02,	2.806507e-05,	-5.151464e-04,	-3.550152e-02,	1.403254e-05,	1.380414e+00,	4.460517e-03,	7.777352e-03,	
-1.086271e-03,	-7.103405e-02,	1.065439e-05,	-5.431354e-04,	-3.551702e-02,	5.327196e-06,	1.920345e-01,	2.591709e-01,	1.443097e-01,	
-1.170137e-03,	-7.105894e-02,	-3.442623e-06,	-5.850687e-04,	-3.552947e-02,	-1.721311e-06,	1.380566e+00,	6.611954e-03,	7.617946e-03,	
-1.296279e-03,	-7.086280e-02,	-1.954876e-05,	-6.481393e-04,	-3.543140e-02,	-9.774379e-06,	-2.788267e+00,	9.759913e+00,	1.919593e-01,	
-1.161432e-03,	-7.081245e-02,	5.231300e-05,	-5.807160e-04,	-3.540622e-02,	2.615650e-05,	-6.166976e+00,	7.970509e+00,	-1.735130e+00,	
-1.078335e-03,	-7.080840e-02,	7.558145e-05,	-5.391674e-04,	-3.540420e-02,	3.779073e-05,	-1.593973e+00,	9.521876e+00,	5.881190e-02,	
-1.136745e-03,	-7.083704e-02,	5.682272e-05,	-5.683725e-04,	-3.541852e-02,	2.841136e-05,	-2.972682e+00,	9.522461e+00,	5.263644e-02,	
-1.219199e-03,	-7.088640e-02,	4.442572e-05,	-6.095997e-04,	-3.544320e-02,	2.221286e-05,	-1.765281e+00,	7.980018e+00,	-7.349693e-02,	
-1.272665e-03,	-7.096734e-02,	3.017131e-05,	-6.363325e-04,	-3.548367e-02,	1.508565e-05,	-2.972512e+00,	9.529825e+00,	5.210505e-02,	
-1.489514e-03,	-7.094591e-02,	4.992683e-05,	-7.447568e-04,	-3.547296e-02,	2.496342e-05,	-2.086647e+00,	-2.174364e+01,	1.354472e+00,	
-1.598094e-03,	-7.120900e-02,	7.193874e-05,	-7.990471e-04,	-3.560450e-02,	3.596937e-05,	-1.092312e+01,	-3.915276e-02,	2.748246e+00,	
-1.416603e-03,	-7.116701e-02,	7.035677e-05,	-7.083013e-04,	-3.558350e-02,	3.517838e-05,	-2.279265e+00,	1.548810e+00,	3.193441e+00,	
-1.230180e-03,	-7.084964e-02,	1.156970e-04,	-6.150901e-04,	-3.542482e-02,	5.784850e-05,	1.812192e+00,	-1.895647e+01,	-9.645748e-02,	
-1.282814e-03,	-7.104649e-02,	1.071916e-04,	-6.414068e-04,	-3.552325e-02,	5.359578e-05,	-6.827333e-04,	5.310319e-02,	1.027100e-02,	
-1.299528e-03,	-7.101907e-02,	1.039197e-04,	-6.497638e-04,	-3.550954e-02,	5.195986e-05,	-1.759467e-01,	3.425914e-01,	-2.364332e-02,	
-1.429622e-03,	-7.051959e-02,	1.041676e-04,	-7.148112e-04,	-3.525979e-02,	5.208380e-05,	2.167568e-01,	-9.443320e+00,	-4.047752e-02,	
-1.553773e-03,	-7.044909e-02,	1.044552e-04,	-7.768863e-04,	-3.522455e-02,	5.222759e-05,	-4.572704e+00,	1.905645e+01,	9.339857e-02,	
-1.636804e-03,	-7.035980e-02,	1.065959e-04,	-8.184019e-04,	-3.517990e-02,	5.329793e-05,	1.410953e+00,	-7.455449e+00,	1.496179e-03,	
-1.582238e-03,	-7.072677e-02,	1.103538e-04,	-7.911190e-04,	-3.536338e-02,	5.517690e-05,	-6.124787e-03,	1.453739e+00,	2.048633e-02,	
-1.679361e-03,	-7.037863e-02,	1.214569e-04,	-8.396804e-04,	-3.518931e-02,	6.072845e-05,	-2.983507e+00,	1.094991e+01,	5.018796e-02,	
-1.293565e-03,	-7.009223e-02,	1.608858e-04,	-6.467823e-04,	-3.504612e-02,	8.044288e-05,	-1.161987e+01,	7.991619e+00,	-4.607555e-01,	
-1.151654e-03,	-6.969096e-02,	1.931013e-04,	-5.758268e-04,	-3.484548e-02,	9.655065e-05,	2.296616e-01,	-1.078820e+01,	-2.589756e-02,	
-1.443767e-03,	-6.982508e-02,	2.042986e-04,	-7.218836e-04,	-3.491254e-02,	1.021493e-04,	1.844140e+01,	1.278145e+01,	1.090370e+00,	
-1.183831e-03,	-6.980288e-02,	2.356651e-04,	-5.919154e-04,	-3.490144e-02,	1.178325e-04,	-1.687846e-01,	2.414210e-01,	2.166456e-01,	
-1.308458e-03,	-6.934059e-02,	2.638956e-04,	-6.542290e-04,	-3.467030e-02,	1.319478e-04,	-2.208577e-01,	9.607873e+00,	3.733956e-02,	
-1.468900e-03,	-6.881137e-02,	3.025657e-04,	-7.344498e-04,	-3.440568e-02,	1.512828e-04,	2.983603e+00,	-7.992911e+00,	2.624429e-02,	
-1.447034e-03,	-6.889552e-02,	3.471320e-04,	-7.235171e-04,	-3.444776e-02,	1.735660e-04,	9.189987e-03,	1.209571e-01,	2.294575e-02,	
-1.264798e-03,	-6.860905e-02,	3.174633e-04,	-6.323989e-04,	-3.430452e-02,	1.587316e-04,	-4.220572e+00,	1.010443e+00,	1.689556e+00,	
-1.213898e-03,	-6.827461e-02,	3.325653e-04,	-6.069492e-04,	-3.413731e-02,	1.662827e-04,	-1.364449e+00,	1.241078e-01,	1.937109e-02,	
-1.214874e-03,	-6.833933e-02,	3.847771e-04,	-6.074369e-04,	-3.416967e-02,	1.923885e-04,	-1.515356e+00,	5.303542e+00,	-4.811431e-01,	
-1.249028e-03,	-6.818572e-02,	4.309798e-04,	-6.245140e-04,	-3.409286e-02,	2.154899e-04,	1.405007e+00,	-1.229986e+00,	2.623388e-02,	
-9.488063e-04,	-6.811827e-02,	4.458302e-04,	-4.744032e-04,	-3.405914e-02,	2.229151e-04,	-7.069345e+00,	1.099580e+01,	1.282618e+00,	
-7.455355e-04,	-6.771607e-02,	4.681181e-04,	-3.727677e-04,	-3.385803e-02,	2.340590e-04,	5.524306e+00,	-1.193587e+00,	-1.266342e+00,	
-4.947971e-04,	-6.752858e-02,	5.024479e-04,	-2.473986e-04,	-3.376429e-02,	2.512240e-04,	-1.561996e+00,	8.291380e+00,	-5.692709e-02,	
-6.496341e-04,	-6.776942e-02,	4.869462e-04,	-3.248170e-04,	-3.388471e-02,	2.434731e-04,	4.484375e+00,	1.530595e+01,	2.494771e+00,	
-7.431603e-04,	-6.776437e-02,	4.806937e-04,	-3.715801e-04,	-3.388219e-02,	2.403468e-04,	4.999999e-02,	-1.205002e+00,	3.035131e-02,	
-4.020555e-04,	-6.746504e-02,	6.055853e-04,	-2.010277e-04,	-3.373252e-02,	3.027927e-04,	-5.210617e+00,	-9.346623e+00,	1.473802e+00,	
2.173785e-04,	-6.735837e-02,	6.025267e-04,	1.086893e-04,	-3.367918e-02,	3.012634e-04,	1.158804e+00,	-1.461274e+01,	-7.220878e-01,	
3.601794e-04,	-6.749479e-02,	5.598040e-04,	1.800897e-04,	-3.374739e-02,	2.799020e-04,	1.858760e+01,	-1.231930e+00,	-4.735031e-01,	
6.186351e-04,	-6.718286e-02,	6.157278e-04,	3.093175e-04,	-3.359143e-02,	3.078639e-04,	8.546932e+00,	-6.604174e+00,	-9.618773e-01,	
5.352970e-04,	-6.693713e-02,	6.537706e-04,	2.676485e-04,	-3.346857e-02,	3.268853e-04,	-1.842104e+01,	6.675163e+00,	4.368833e-01,	
6.219822e-04,	-6.700167e-02,	6.544367e-04,	3.109911e-04,	-3.350084e-02,	3.272184e-04,	-2.846011e+00,	-1.104104e+01,	-1.520061e+00,	
7.937868e-04,	-6.708015e-02,	6.675467e-04,	3.968934e-04,	-3.354007e-02,	3.337734e-04,	-1.012726e+01,	1.125809e+01,	-9.255722e-01,	
1.096999e-03,	-6.723595e-02,	6.731215e-04,	5.484997e-04,	-3.361798e-02,	3.365607e-04,	-1.311549e+01,	1.895571e+01,	-1.252226e+00,	
1.463227e-03,	-6.724337e-02,	6.927574e-04,	7.316137e-04,	-3.362168e-02,	3.463787e-04,	-9.936334e+00,	-1.536013e+00,	-5.372710e-01,	
1.583246e-03,	-6.702568e-02,	7.029763e-04,	7.916231e-04,	-3.351284e-02,	3.514882e-04,	1.175040e+01,	-9.152574e+00,	1.064785e+00,	
1.592491e-03,	-6.708338e-02,	6.781461e-04,	7.962454e-04,	-3.354169e-02,	3.390731e-04,	-1.050515e+01,	-9.078629e+00,	-2.014298e+00,	
1.735872e-03,	-6.767192e-02,	6.587535e-04,	8.679359e-04,	-3.383596e-02,	3.293768e-04,	1.154956e+01,	3.165778e+00,	6.556449e-01,	
2.111059e-03,	-6.720402e-02,	6.964542e-04,	1.055530e-03,	-3.360201e-02,	3.482271e-04,	1.708172e+01,	3.388978e-01,	-5.147437e-01,	
2.452147e-03,	-6.738334e-02,	6.282316e-04,	1.226074e-03,	-3.369167e-02,	3.141158e-04,	4.203669e+00,	2.319751e-01,	2.067743e+00,	
2.259745e-03,	-6.748858e-02,	6.123601e-04,	1.129872e-03,	-3.374429e-02,	3.061801e-04,	1.499048e+00,	1.470065e+00,	6.638513e-02,	
2.293679e-03,	-6.764234e-02,	6.613733e-04,	1.146840e-03,	-3.382117e-02,	3.306866e-04,	4.274677e+00,	1.381162e+00,	-1.106587e+00,	
2.454062e-03,	-6.731781e-02,	6.374465e-04,	1.227031e-03,	-3.365891e-02,	3.187233e-04,	7.223044e+00,	-8.248782e+00,	-4.372764e-01,	
2.952616e-03,	-6.739924e-02,	6.588487e-04,	1.476308e-03,	-3.369962e-02,	3.294244e-04,	-1.213638e+01,	-1.202729e+01,	-2.087636e+00,	
3.317890e-03,	-6.778985e-02,	6.135348e-04,	1.658945e-03,	-3.389493e-02,	3.067674e-04,	-1.433093e+00,	1.107877e+01,	-7.124796e-01,	
3.601677e-03,	-6.745116e-02,	6.220430e-04,	1.800838e-03,	-3.372558e-02,	3.110215e-04,	-1.251727e+00,	4.979864e-02,	2.544475e-02,	
3.995458e-03,	-6.752659e-02,	6.790982e-04,	1.997729e-03,	-3.376329e-02,	3.395491e-04,	1.495181e+00,	3.147611e-02,	6.801849e-02,	
4.407473e-03,	-6.757278e-02,	5.732686e-04,	2.203736e-03,	-3.378639e-02,	2.866343e-04,	9.191881e-02,	-4.870259e+00,	3.986156e+00,	
4.275934e-03,	-6.776194e-02,	6.028363e-04,	2.137967e-03,	-3.388097e-02,	3.014182e-04,	-4.324467e+00,	2.500724e+00,	-1.812856e+00,	
4.178198e-03,	-6.773948e-02,	6.313014e-04,	2.089099e-03,	-3.386974e-02,	3.156507e-04,	4.683018e+00,	1.097498e+01,	-2.583248e+00,	
4.456209e-03,	-6.786977e-02,	6.823975e-04,	2.228105e-03,	-3.393488e-02,	3.411988e-04,	-2.135544e+01,	-1.060176e+01,	-1.210120e+00,	
4.352817e-03,	-6.829986e-02,	6.603780e-04,	2.176409e-03,	-3.414993e-02,	3.301890e-04,	2.278819e+00,	4.427269e+00,	-1.161019e-02,	
4.552446e-03,	-6.843724e-02,	5.620349e-04,	2.276223e-03,	-3.421862e-02,	2.810175e-04,	-8.087521e+00,	4.359677e+00,	3.736311e+00,	
4.820086e-03,	-6.814627e-02,	6.546392e-04,	2.410043e-03,	-3.407313e-02,	3.273196e-04,	-2.270124e+01,	-2.358633e+00,	9.827583e-01,	
4.702377e-03,	-6.892107e-02,	5.572689e-04,	2.351188e-03,	-3.446053e-02,	2.786345e-04,	-9.406737e-03,	1.393789e+01,	-1.416157e+00,	
4.747214e-03,	-6.870452e-02,	5.302616e-04,	2.373607e-03,	-3.435226e-02,	2.651308e-04,	9.021495e+00,	5.073099e+00,	-3.364000e+00,	
4.804434e-03,	-6.840174e-02,	6.057060e-04,	2.402217e-03,	-3.420087e-02,	3.028530e-04,	-5.584134e+00,	-1.324081e+01,	1.670722e+00,	
4.504909e-03,	-6.857575e-02,	4.918050e-04,	2.252455e-03,	-3.428788e-02,	2.459025e-04,	-2.475412e+01,	-3.160032e+01,	-3.925516e+00,	
4.835628e-03,	-6.820148e-02,	4.938233e-04,	2.417814e-03,	-3.410074e-02,	2.469116e-04,	1.617298e+01,	2.082636e+01,	9.491192e-01,	
4.605210e-03,	-6.834588e-02,	3.756369e-04,	2.302605e-03,	-3.417294e-02,	1.878185e-04,	-1.483267e+00,	4.654694e+00,	-1.078940e+00,	
4.747954e-03,	-6.838724e-02,	3.961803e-04,	2.373977e-03,	-3.419362e-02,	1.980901e-04,	-1.579718e+01,	-1.576108e+01,	-2.061819e+00,	
4.661879e-03,	-6.844630e-02,	4.120845e-04,	2.330939e-03,	-3.422315e-02,	2.060423e-04,	7.115030e+00,	-1.014747e+01,	2.316334e+00,	
4.126816e-03,	-6.825450e-02,	3.107889e-04,	2.063408e-03,	-3.412725e-02,	1.553945e-04,	-4.516091e+00,	-2.433206e+01,	-2.689335e+00,	
4.251745e-03,	-6.810125e-02,	3.594912e-04,	2.125873e-03,	-3.405063e-02,	1.797456e-04,	-2.694803e+00,	1.371496e+01,	1.915250e+00,	
3.541283e-03,	-6.894221e-02,	5.137289e-04,	1.770641e-03,	-3.447111e-02,	2.568645e-04,	2.226319e+01,	1.735689e+01,	-3.962152e+00,	
1.997625e-03,	-7.026490e-02,	1.032653e-03,	9.988127e-04,	-3.513245e-02,	5.163266e-04,	1.415931e+00,	-1.371461e+00,	-1.270963e+00,	
-3.146580e-04,	-7.226804e-02,	1.936764e-03,	-1.573290e-04,	-3.613402e-02,	9.683820e-04,	1.992839e+01,	2.179250e+01,	-5.472841e+00,	
-2.627183e-03,	-7.462378e-02,	3.064189e-03,	-1.313592e-03,	-3.731189e-02,	1.532094e-03,	4.077801e+01,	6.599416e+01,	-1.091305e+01,	
-5.666538e-03,	-7.600488e-02,	4.601119e-03,	-2.833269e-03,	-3.800244e-02,	2.300560e-03,	3.698100e+01,	1.411567e+00,	3.361618e+00,	
-8.397920e-03,	-7.712922e-02,	6.458885e-03,	-4.198960e-03,	-3.856461e-02,	3.229443e-03,	-5.378843e+01,	-6.373695e+01,	9.710976e+00,	
-1.165144e-02,	-7.929382e-02,	8.733771e-03,	-5.825719e-03,	-3.964691e-02,	4.366886e-03,	1.907564e+00,	7.480722e+00,	3.205911e+00,	
-1.104877e-02,	-7.763769e-02,	1.092575e-02,	-5.524385e-03,	-3.881884e-02,	5.462873e-03,	2.514690e+00,	7.794722e+00,	-2.273401e+00,	
-1.111441e-02,	-7.747849e-02,	1.315619e-02,	-5.557207e-03,	-3.873924e-02,	6.578096e-03,	1.017866e+01,	4.035286e+01,	-7.412067e-01,	
-1.150149e-02,	-7.750673e-02,	1.581998e-02,	-5.750747e-03,	-3.875337e-02,	7.909990e-03,	2.777635e+01,	1.828892e+01,	-5.460537e+00,	
-1.019018e-02,	-7.709059e-02,	1.811228e-02,	-5.095088e-03,	-3.854530e-02,	9.056139e-03,	1.096271e+01,	2.071134e+01,	3.174258e+00,	
-8.289424e-03,	-7.669668e-02,	2.051481e-02,	-4.144712e-03,	-3.834834e-02,	1.025741e-02,	1.432026e+01,	3.881376e+00,	-4.731125e-01,	
-4.038587e-03,	-7.576082e-02,	2.245207e-02,	-2.019294e-03,	-3.788041e-02,	1.122604e-02,	4.768405e+00,	2.333561e+01,	1.663221e+00,	
1.373683e-03,	-7.451114e-02,	2.400657e-02,	6.868415e-04,	-3.725557e-02,	1.200329e-02,	1.818402e+01,	6.224108e+00,	-1.047021e+00,	
1.270542e-02,	-7.177343e-02,	2.587768e-02,	6.352709e-03,	-3.588672e-02,	1.293884e-02,	-3.256830e+01,	-3.673481e-03,	3.153779e+00,	
