4.648942e-02,	-4.678770e-03,	9.881313e-324,	
4.617322e-02,	-4.486676e-03,	9.881313e-324,	
4.598699e-02,	-4.509283e-03,	9.881313e-324,	
4.642336e-02,	-4.637273e-03,	9.881313e-324,	
4.616489e-02,	-4.768168e-03,	9.881313e-324,	
4.624189e-02,	-4.705945e-03,	9.881313e-324,	
4.605530e-02,	-4.874420e-03,	9.881313e-324,	
4.603276e-02,	-4.755069e-03,	9.881313e-324,	
4.630919e-02,	-4.651894e-03,	9.881313e-324,	
4.661028e-02,	-4.719717e-03,	9.881313e-324,	
4.766543e-02,	-4.972125e-03,	9.881313e-324,	
4.807053e-02,	-4.893223e-03,	9.881313e-324,	
4.765356e-02,	-4.787333e-03,	9.881313e-324,	
4.712651e-02,	-4.781154e-03,	9.881313e-324,	
4.722018e-02,	-4.965673e-03,	9.881313e-324,	
4.626156e-02,	-4.954002e-03,	9.881313e-324,	
4.531685e-02,	-4.926360e-03,	9.881313e-324,	
4.412615e-02,	-4.629391e-03,	9.881313e-324,	
4.391844e-02,	-4.453154e-03,	9.881313e-324,	
4.386450e-02,	-4.363729e-03,	9.881313e-324,	
4.219232e-02,	-4.209821e-03,	9.881313e-324,	
4.163970e-02,	-4.429602e-03,	9.881313e-324,	
4.104423e-02,	-5.031541e-03,	9.881313e-324,	
4.178998e-02,	-5.066366e-03,	9.881313e-324,	
4.019226e-02,	-5.134334e-03,	9.881313e-324,	
3.905364e-02,	-5.556859e-03,	9.881313e-324,	
3.867765e-02,	-5.819853e-03,	9.881313e-324,	
3.760249e-02,	-5.632198e-03,	9.881313e-324,	
3.736883e-02,	-5.537099e-03,	9.881313e-324,	
3.575808e-02,	-5.546681e-03,	9.881313e-324,	
3.496988e-02,	-5.359672e-03,	9.881313e-324,	
3.365000e-02,	-5.372344e-03,	9.881313e-324,	
3.491310e-02,	-5.731860e-03,	9.881313e-324,	
3.486329e-02,	-5.457943e-03,	9.881313e-324,	
3.396767e-02,	-5.333792e-03,	9.881313e-324,	
3.286649e-02,	-5.407201e-03,	9.881313e-324,	
3.245582e-02,	-5.631496e-03,	9.881313e-324,	
3.377949e-02,	-5.633566e-03,	9.881313e-324,	
3.297580e-02,	-5.645263e-03,	9.881313e-324,	
3.248696e-02,	-5.681598e-03,	9.881313e-324,	
3.160486e-02,	-5.846964e-03,	9.881313e-324,	
3.200388e-02,	-6.281473e-03,	9.881313e-324,	
3.280152e-02,	-6.188089e-03,	9.881313e-324,	
3.154456e-02,	-5.699043e-03,	9.881313e-324,	
3.112229e-02,	-5.675957e-03,	9.881313e-324,	
3.179577e-02,	-6.046774e-03,	9.881313e-324,	
2.941798e-02,	-6.105822e-03,	9.881313e-324,	
2.759068e-02,	-6.255340e-03,	9.881313e-324,	
2.783828e-02,	-6.677672e-03,	9.881313e-324,	
2.703525e-02,	-6.655252e-03,	9.881313e-324,	
2.650787e-02,	-6.592749e-03,	9.881313e-324,	
2.669239e-02,	-6.454329e-03,	9.881313e-324,	
2.691330e-02,	-6.099959e-03,	9.881313e-324,	
2.590370e-02,	-5.601684e-03,	9.881313e-324,	
2.606326e-02,	-5.242229e-03,	9.881313e-324,	
2.634022e-02,	-4.854646e-03,	9.881313e-324,	
2.585503e-02,	-4.170297e-03,	9.881313e-324,	
2.663869e-02,	-3.678840e-03,	9.881313e-324,	
2.683859e-02,	-3.391196e-03,	9.881313e-324,	
2.688148e-02,	-3.373750e-03,	9.881313e-324,	
2.611877e-02,	-2.661253e-03,	9.881313e-324,	
2.623836e-02,	-2.565609e-03,	9.881313e-324,	
2.709105e-02,	-2.486619e-03,	9.881313e-324,	
2.704006e-02,	-1.370387e-03,	9.881313e-324,	
2.617787e-02,	-1.206171e-03,	9.881313e-324,	
2.708570e-02,	-4.305341e-04,	9.881313e-324,	
2.719973e-02,	-2.443691e-04,	9.881313e-324,	
2.614775e-02,	8.601799e-04,	9.881313e-324,	
2.400890e-02,	1.766048e-03,	9.881313e-324,	
2.364247e-02,	2.178539e-03,	9.881313e-324,	
2.375660e-02,	3.007811e-03,	9.881313e-324,	
2.293533e-02,	4.489847e-03,	9.881313e-324,	
2.364149e-02,	6.271874e-03,	9.881313e-324,	
2.266396e-02,	6.313009e-03,	9.881313e-324,	
2.234302e-02,	8.889705e-03,	9.881313e-324,	
2.253044e-02,	1.013455e-02,	9.881313e-324,	
2.002932e-02,	1.172617e-02,	9.881313e-324,	
1.993643e-02,	1.314478e-02,	9.881313e-324,	
2.071259e-02,	1.632531e-02,	9.881313e-324,	
1.916563e-02,	1.797739e-02,	9.881313e-324,	
1.868096e-02,	1.913128e-02,	9.881313e-324,	
1.781473e-02,	2.084170e-02,	9.881313e-324,	
1.774489e-02,	2.283846e-02,	9.881313e-324,	
1.729013e-02,	2.530448e-02,	9.881313e-324,	
1.601952e-02,	2.784666e-02,	9.881313e-324,	
1.568328e-02,	2.996534e-02,	9.881313e-324,	
1.467838e-02,	3.183326e-02,	9.881313e-324,	
1.527562e-02,	3.438329e-02,	9.881313e-324,	
1.693866e-02,	3.739650e-02,	9.881313e-324,	
1.494163e-02,	4.008105e-02,	9.881313e-324,	
1.482594e-02,	4.274453e-02,	9.881313e-324,	
1.582793e-02,	4.481035e-02,	9.881313e-324,	
1.529165e-02,	4.795144e-02,	9.881313e-324,	
1.486140e-02,	4.991468e-02,	9.881313e-324,	
1.672010e-02,	5.065385e-02,	9.881313e-324,	
1.582248e-02,	5.350605e-02,	9.881313e-324,	
1.605571e-02,	5.785163e-02,	9.881313e-324,	
1.588974e-02,	5.910284e-02,	9.881313e-324,	
1.500531e-02,	5.973766e-02,	9.881313e-324,	
1.391872e-02,	6.260183e-02,	9.881313e-324,	
1.382537e-02,	6.333543e-02,	9.881313e-324,	
1.419332e-02,	6.817092e-02,	9.881313e-324,	
1.301265e-02,	7.001124e-02,	9.881313e-324,	
1.229576e-02,	7.284182e-02,	9.881313e-324,	
1.090413e-02,	7.620134e-02,	9.881313e-324,	
1.192219e-02,	7.878857e-02,	9.881313e-324,	
1.141274e-02,	7.860891e-02,	9.881313e-324,	
9.649541e-03,	8.194764e-02,	9.881313e-324,	
9.137757e-03,	8.509345e-02,	9.881313e-324,	
9.011716e-03,	8.635969e-02,	9.881313e-324,	
1.119755e-02,	8.665202e-02,	9.881313e-324,	
9.067489e-03,	8.782571e-02,	9.881313e-324,	
8.296721e-03,	8.885769e-02,	9.881313e-324,	
6.695668e-03,	8.929406e-02,	9.881313e-324,	
5.315301e-03,	9.392890e-02,	9.881313e-324,	
5.372922e-03,	9.415695e-02,	9.881313e-324,	
9.438653e-03,	9.525672e-02,	9.881313e-324,	
5.505810e-03,	9.850181e-02,	9.881313e-324,	
6.967297e-03,	9.620807e-02,	9.881313e-324,	
5.088049e-03,	9.559538e-02,	9.881313e-324,	
6.149159e-03,	9.287400e-02,	9.881313e-324,	
6.106305e-03,	9.039515e-02,	9.881313e-324,	
4.321593e-03,	8.930528e-02,	9.881313e-324,	
3.634415e-03,	8.994291e-02,	9.881313e-324,	
-2.550079e-03,	8.910902e-02,	9.881313e-324,	
-2.758802e-03,	8.916067e-02,	9.881313e-324,	
-4.894667e-03,	8.875321e-02,	9.881313e-324,	
-1.687975e-03,	8.772941e-02,	9.881313e-324,	
1.314819e-03,	8.940377e-02,	9.881313e-324,	
2.138468e-04,	8.866294e-02,	9.881313e-324,	
7.928437e-04,	8.887098e-02,	9.881313e-324,	
-4.016347e-03,	9.005494e-02,	9.881313e-324,	
-5.964817e-03,	9.420467e-02,	9.881313e-324,	
-4.207453e-03,	9.498600e-02,	9.881313e-324,	
-3.166538e-03,	9.319864e-02,	9.881313e-324,	
-2.735228e-03,	9.645664e-02,	9.881313e-324,	
-4.251817e-03,	9.713688e-02,	9.881313e-324,	
-2.161243e-03,	9.581250e-02,	9.881313e-324,	
3.263662e-03,	9.049770e-02,	9.881313e-324,	
3.870057e-04,	8.853032e-02,	9.881313e-324,	
4.520675e-03,	8.681606e-02,	9.881313e-324,	
6.531724e-03,	8.477485e-02,	9.881313e-324,	
4.216193e-03,	7.632887e-02,	9.881313e-324,	
4.752076e-03,	7.418844e-02,	9.881313e-324,	
6.883892e-03,	6.761478e-02,	9.881313e-324,	
6.172083e-03,	7.156160e-02,	9.881313e-324,	
9.095493e-03,	6.562869e-02,	9.881313e-324,	
1.047345e-02,	6.791438e-02,	9.881313e-324,	
1.436523e-02,	6.802636e-02,	9.881313e-324,	
1.485661e-02,	6.279370e-02,	9.881313e-324,	
1.917921e-02,	5.864663e-02,	9.881313e-324,	
1.975592e-02,	5.390432e-02,	9.881313e-324,	
1.946580e-02,	5.387839e-02,	9.881313e-324,	
2.458373e-02,	4.341951e-02,	9.881313e-324,	
2.459884e-02,	3.658516e-02,	9.881313e-324,	
2.749643e-02,	2.984260e-02,	9.881313e-324,	
3.193902e-02,	1.895376e-02,	9.881313e-324,	
3.210371e-02,	1.699735e-02,	9.881313e-324,	
3.392435e-02,	8.352778e-03,	9.881313e-324,	
3.372115e-02,	1.163696e-02,	9.881313e-324,	
3.672954e-02,	4.056443e-03,	9.881313e-324,	
3.782660e-02,	1.147686e-03,	9.881313e-324,	
4.036252e-02,	-2.755545e-03,	9.881313e-324,	
4.419302e-02,	-1.293688e-02,	9.881313e-324,	
4.573784e-02,	-1.425630e-02,	9.881313e-324,	
4.690835e-02,	-2.332146e-02,	9.881313e-324,	
4.992905e-02,	-2.582410e-02,	9.881313e-324,	
4.977547e-02,	-2.913300e-02,	9.881313e-324,	
5.403819e-02,	-3.315694e-02,	9.881313e-324,	
5.607066e-02,	-3.923059e-02,	9.881313e-324,	
6.175047e-02,	-4.676698e-02,	9.881313e-324,	
6.543160e-02,	-4.858999e-02,	9.881313e-324,	
6.761630e-02,	-5.228328e-02,	9.881313e-324,	
7.139117e-02,	-5.538598e-02,	9.881313e-324,	
7.643825e-02,	-6.074815e-02,	9.881313e-324,	
7.899226e-02,	-6.449844e-02,	9.881313e-324,	
8.249373e-02,	-6.765828e-02,	9.881313e-324,	
8.776322e-02,	-7.339313e-02,	9.881313e-324,	
8.981085e-02,	-7.248224e-02,	9.881313e-324,	
9.266730e-02,	-7.765708e-02,	9.881313e-324,	
9.642691e-02,	-7.835555e-02,	9.881313e-324,	
9.866624e-02,	-8.413332e-02,	9.881313e-324,	
1.009643e-01,	-8.779873e-02,	9.881313e-324,	
1.013056e-01,	-9.016504e-02,	9.881313e-324,	
1.016976e-01,	-9.243625e-02,	9.881313e-324,	
1.003729e-01,	-9.232197e-02,	9.881313e-324,	
1.016989e-01,	-9.510575e-02,	9.881313e-324,	
1.025250e-01,	-9.563688e-02,	9.881313e-324,	
1.008254e-01,	-9.303778e-02,	9.881313e-324,	
9.758533e-02,	-8.939175e-02,	9.881313e-324,	
9.641322e-02,	-8.779608e-02,	9.881313e-324,	
9.634457e-02,	-8.714439e-02,	9.881313e-324,	
9.472432e-02,	-8.466298e-02,	9.881313e-324,	
9.632097e-02,	-8.425571e-02,	9.881313e-324,	
9.628998e-02,	-8.507147e-02,	9.881313e-324,	
9.257194e-02,	-8.411191e-02,	9.881313e-324,	
9.103544e-02,	-8.264008e-02,	9.881313e-324,	
8.902385e-02,	-8.245660e-02,	9.881313e-324,	
8.707084e-02,	-8.175272e-02,	9.881313e-324,	
8.324268e-02,	-8.123346e-02,	9.881313e-324,	
8.271216e-02,	-8.106004e-02,	9.881313e-324,	
8.299033e-02,	-8.182764e-02,	9.881313e-324,	
8.291320e-02,	-8.006184e-02,	9.881313e-324,	
8.343512e-02,	-7.781303e-02,	9.881313e-324,	
8.092745e-02,	-7.910451e-02,	9.881313e-324,	
8.261673e-02,	-8.290728e-02,	9.881313e-324,	
7.825566e-02,	-8.049255e-02,	9.881313e-324,	
7.455916e-02,	-8.158438e-02,	9.881313e-324,	
7.401599e-02,	-8.228701e-02,	9.881313e-324,	
6.435183e-02,	-7.977473e-02,	9.881313e-324,	
5.959276e-02,	-7.886790e-02,	9.881313e-324,	
5.504864e-02,	-7.257008e-02,	9.881313e-324,	
5.947110e-02,	-7.385818e-02,	9.881313e-324,	
6.039560e-02,	-7.304749e-02,	9.881313e-324,	
5.855165e-02,	-7.364760e-02,	9.881313e-324,	
5.901747e-02,	-7.417825e-02,	9.881313e-324,	
5.958430e-02,	-7.347556e-02,	9.881313e-324,	
6.060967e-02,	-7.140174e-02,	9.881313e-324,	
6.254188e-02,	-6.857888e-02,	9.881313e-324,	
6.283900e-02,	-6.276811e-02,	9.881313e-324,	
6.438925e-02,	-6.041307e-02,	9.881313e-324,	
6.700775e-02,	-5.742487e-02,	9.881313e-324,	
6.945169e-02,	-4.943394e-02,	9.881313e-324,	
7.066786e-02,	-4.571604e-02,	9.881313e-324,	
7.395022e-02,	-4.137614e-02,	9.881313e-324,	
7.939633e-02,	-3.326170e-02,	9.881313e-324,	
8.494502e-02,	-2.616410e-02,	9.881313e-324,	
1.012113e-01,	-1.605142e-02,	9.881313e-324,	
1.115905e-01,	-7.020200e-03,	9.881313e-324,	
1.157571e-01,	-7.261799e-03,	9.881313e-324,	
1.240455e-01,	-3.008431e-03,	9.881313e-324,	
1.320014e-01,	-3.736751e-04,	9.881313e-324,	
1.355409e-01,	-2.931152e-03,	9.881313e-324,	
1.409616e-01,	-3.268025e-03,	9.881313e-324,	
1.429386e-01,	-1.236150e-03,	9.881313e-324,	
1.456431e-01,	-3.934461e-04,	9.881313e-324,	
1.465775e-01,	1.569190e-05,	9.881313e-324,	
1.487389e-01,	1.896345e-03,	9.881313e-324,	
1.523714e-01,	1.017049e-02,	9.881313e-324,	
1.535619e-01,	1.498764e-02,	9.881313e-324,	
1.560484e-01,	2.504292e-02,	9.881313e-324,	
1.582030e-01,	3.407836e-02,	9.881313e-324,	
1.576886e-01,	3.641655e-02,	9.881313e-324,	
1.552042e-01,	4.922282e-02,	9.881313e-324,	
1.522364e-01,	5.512302e-02,	9.881313e-324,	
1.490709e-01,	6.035544e-02,	9.881313e-324,	
1.495650e-01,	6.395595e-02,	9.881313e-324,	
1.506993e-01,	7.128627e-02,	9.881313e-324,	
1.491978e-01,	6.965356e-02,	9.881313e-324,	
1.487971e-01,	7.397489e-02,	9.881313e-324,	
1.511733e-01,	7.890880e-02,	9.881313e-324,	
1.514639e-01,	7.928388e-02,	9.881313e-324,	
1.528609e-01,	8.145157e-02,	9.881313e-324,	
1.586405e-01,	8.266498e-02,	9.881313e-324,	
1.611238e-01,	8.437387e-02,	9.881313e-324,	
1.603728e-01,	8.668570e-02,	9.881313e-324,	
1.596142e-01,	8.916281e-02,	9.881313e-324,	
1.601490e-01,	8.936787e-02,	9.881313e-324,	
1.609804e-01,	9.119049e-02,	9.881313e-324,	
1.607379e-01,	8.937803e-02,	9.881313e-324,	
1.627869e-01,	8.634898e-02,	9.881313e-324,	
1.637635e-01,	8.499863e-02,	9.881313e-324,	
1.661597e-01,	8.385660e-02,	9.881313e-324,	
1.662323e-01,	8.355481e-02,	9.881313e-324,	
1.688018e-01,	8.207119e-02,	9.881313e-324,	
1.659371e-01,	7.996429e-02,	9.881313e-324,	
1.646946e-01,	8.057935e-02,	9.881313e-324,	
1.649866e-01,	8.044915e-02,	9.881313e-324,	
1.630625e-01,	7.999746e-02,	9.881313e-324,	
1.615856e-01,	8.110286e-02,	9.881313e-324,	
1.606380e-01,	8.198900e-02,	9.881313e-324,	
1.639475e-01,	7.974838e-02,	9.881313e-324,	
1.661368e-01,	8.026112e-02,	9.881313e-324,	
1.670597e-01,	8.159659e-02,	9.881313e-324,	
1.637540e-01,	8.540071e-02,	9.881313e-324,	
1.623700e-01,	8.560597e-02,	9.881313e-324,	
1.567177e-01,	8.820720e-02,	9.881313e-324,	
1.570596e-01,	8.932146e-02,	9.881313e-324,	
1.542985e-01,	9.334769e-02,	9.881313e-324,	
1.510796e-01,	9.404053e-02,	9.881313e-324,	
1.487387e-01,	8.890513e-02,	9.881313e-324,	
1.467229e-01,	8.759200e-02,	9.881313e-324,	
1.388011e-01,	8.843182e-02,	9.881313e-324,	
1.384133e-01,	8.120584e-02,	9.881313e-324,	
1.313031e-01,	7.953154e-02,	9.881313e-324,	
1.311222e-01,	7.797128e-02,	9.881313e-324,	
1.273367e-01,	7.854636e-02,	9.881313e-324,	
1.268371e-01,	7.830547e-02,	9.881313e-324,	
1.292424e-01,	7.608032e-02,	9.881313e-324,	
1.313833e-01,	7.547499e-02,	9.881313e-324,	
1.329239e-01,	7.245233e-02,	9.881313e-324,	
1.364922e-01,	6.738420e-02,	9.881313e-324,	
1.395855e-01,	6.213943e-02,	9.881313e-324,	
1.447674e-01,	5.736901e-02,	9.881313e-324,	
1.490498e-01,	5.219233e-02,	9.881313e-324,	
1.542878e-01,	4.310378e-02,	9.881313e-324,	
1.594226e-01,	3.273273e-02,	9.881313e-324,	
1.703680e-01,	2.469751e-02,	9.881313e-324,	
1.764219e-01,	2.011711e-02,	9.881313e-324,	
1.841410e-01,	1.285782e-02,	9.881313e-324,	
1.942793e-01,	5.326274e-03,	9.881313e-324,	
1.993391e-01,	4.528240e-03,	9.881313e-324,	
2.034601e-01,	2.925514e-03,	9.881313e-324,	
2.086167e-01,	-2.413184e-03,	9.881313e-324,	
2.130741e-01,	-7.217417e-03,	9.881313e-324,	
2.135184e-01,	-5.956760e-03,	9.881313e-324,	
2.149308e-01,	-1.157172e-02,	9.881313e-324,	
2.148555e-01,	-1.851407e-02,	9.881313e-324,	
2.149162e-01,	-2.123193e-02,	9.881313e-324,	
2.138548e-01,	-2.652564e-02,	9.881313e-324,	
2.135347e-01,	-3.307507e-02,	9.881313e-324,	
2.129695e-01,	-3.832327e-02,	9.881313e-324,	
2.131843e-01,	-4.318766e-02,	9.881313e-324,	
2.114079e-01,	-4.653048e-02,	9.881313e-324,	
2.131799e-01,	-5.453882e-02,	9.881313e-324,	
2.122455e-01,	-5.725408e-02,	9.881313e-324,	
2.129809e-01,	-6.179527e-02,	9.881313e-324,	
2.125482e-01,	-6.480592e-02,	9.881313e-324,	
2.132457e-01,	-6.570511e-02,	9.881313e-324,	
2.173840e-01,	-6.954177e-02,	9.881313e-324,	
2.183644e-01,	-7.273590e-02,	9.881313e-324,	
2.248152e-01,	-7.741740e-02,	9.881313e-324,	
2.296050e-01,	-8.129937e-02,	9.881313e-324,	
2.350822e-01,	-8.655097e-02,	9.881313e-324,	
2.396935e-01,	-9.036944e-02,	9.881313e-324,	
2.433389e-01,	-9.167567e-02,	9.881313e-324,	
2.451557e-01,	-9.211393e-02,	9.881313e-324,	
2.451966e-01,	-9.216327e-02,	9.881313e-324,	
2.456588e-01,	-9.268932e-02,	9.881313e-324,	
2.472352e-01,	-9.129046e-02,	9.881313e-324,	
2.491540e-01,	-9.123498e-02,	9.881313e-324,	
2.481626e-01,	-8.785367e-02,	9.881313e-324,	
2.477162e-01,	-8.546394e-02,	9.881313e-324,	
2.454983e-01,	-8.334080e-02,	9.881313e-324,	
2.446945e-01,	-8.322084e-02,	9.881313e-324,	
2.443259e-01,	-8.226688e-02,	9.881313e-324,	
2.421008e-01,	-8.210949e-02,	9.881313e-324,	
2.396050e-01,	-8.176258e-02,	9.881313e-324,	
2.372413e-01,	-8.164816e-02,	9.881313e-324,	
2.352506e-01,	-8.175697e-02,	9.881313e-324,	
2.280344e-01,	-8.059555e-02,	9.881313e-324,	
2.275471e-01,	-8.076099e-02,	9.881313e-324,	
2.238604e-01,	-7.894473e-02,	9.881313e-324,	
2.235176e-01,	-7.891444e-02,	9.881313e-324,	
2.274749e-01,	-8.079604e-02,	9.881313e-324,	
2.273313e-01,	-7.874658e-02,	9.881313e-324,	
2.252689e-01,	-7.967410e-02,	9.881313e-324,	
2.223212e-01,	-7.714005e-02,	9.881313e-324,	
2.203606e-01,	-7.596999e-02,	9.881313e-324,	
2.194710e-01,	-7.419809e-02,	9.881313e-324,	
2.188827e-01,	-7.435705e-02,	9.881313e-324,	
2.133969e-01,	-6.993448e-02,	9.881313e-324,	
1.996557e-01,	-6.319702e-02,	9.881313e-324,	
1.943759e-01,	-6.530852e-02,	9.881313e-324,	
1.952986e-01,	-6.006186e-02,	9.881313e-324,	
1.952573e-01,	-6.201934e-02,	9.881313e-324,	
1.945480e-01,	-6.382912e-02,	9.881313e-324,	
2.027711e-01,	-7.388503e-02,	9.881313e-324,	
2.060562e-01,	-7.695136e-02,	9.881313e-324,	
2.056042e-01,	-7.702058e-02,	9.881313e-324,	
2.084876e-01,	-7.421807e-02,	9.881313e-324,	
2.104109e-01,	-7.281493e-02,	9.881313e-324,	
2.135916e-01,	-6.985885e-02,	9.881313e-324,	
2.166329e-01,	-6.598314e-02,	9.881313e-324,	
2.210034e-01,	-6.453779e-02,	9.881313e-324,	
2.281635e-01,	-6.108123e-02,	9.881313e-324,	
2.336889e-01,	-5.595770e-02,	9.881313e-324,	
2.399773e-01,	-5.170261e-02,	9.881313e-324,	
2.455063e-01,	-5.158176e-02,	9.881313e-324,	
2.551820e-01,	-4.709929e-02,	9.881313e-324,	
2.636741e-01,	-4.248653e-02,	9.881313e-324,	
2.766722e-01,	-4.419311e-02,	9.881313e-324,	
2.831454e-01,	-3.560189e-02,	9.881313e-324,	
2.877351e-01,	-3.136721e-02,	9.881313e-324,	
2.936846e-01,	-1.278725e-02,	9.881313e-324,	
2.945768e-01,	-4.822519e-03,	9.881313e-324,	
2.934056e-01,	9.842941e-03,	9.881313e-324,	
2.856056e-01,	1.567589e-02,	9.881313e-324,	
2.883691e-01,	2.577029e-02,	9.881313e-324,	
2.873152e-01,	3.042362e-02,	9.881313e-324,	
2.847799e-01,	3.380163e-02,	9.881313e-324,	
2.837724e-01,	3.788652e-02,	9.881313e-324,	
2.842466e-01,	3.809661e-02,	9.881313e-324,	
2.803968e-01,	3.579994e-02,	9.881313e-324,	
2.795539e-01,	3.502156e-02,	9.881313e-324,	
2.757416e-01,	3.635494e-02,	9.881313e-324,	
2.752091e-01,	3.545563e-02,	9.881313e-324,	
2.758929e-01,	4.192101e-02,	9.881313e-324,	
2.755192e-01,	4.888847e-02,	9.881313e-324,	
2.742458e-01,	5.903589e-02,	9.881313e-324,	
2.733490e-01,	6.374860e-02,	9.881313e-324,	
2.785729e-01,	7.106923e-02,	9.881313e-324,	
2.841550e-01,	7.761823e-02,	9.881313e-324,	
2.927023e-01,	8.464998e-02,	9.881313e-324,	
3.000463e-01,	8.719689e-02,	9.881313e-324,	
3.060711e-01,	8.962293e-02,	9.881313e-324,	
3.097816e-01,	9.167576e-02,	9.881313e-324,	
3.113645e-01,	9.332895e-02,	9.881313e-324,	
3.140383e-01,	9.481393e-02,	9.881313e-324,	
3.167659e-01,	9.634937e-02,	9.881313e-324,	
3.175071e-01,	9.552611e-02,	9.881313e-324,	
3.165080e-01,	9.114489e-02,	9.881313e-324,	
3.167939e-01,	8.653222e-02,	9.881313e-324,	
3.185490e-01,	8.611690e-02,	9.881313e-324,	
3.183516e-01,	8.512436e-02,	9.881313e-324,	
3.220459e-01,	8.181038e-02,	9.881313e-324,	
3.230869e-01,	8.085567e-02,	9.881313e-324,	
3.232640e-01,	8.022500e-02,	9.881313e-324,	
3.207639e-01,	7.999925e-02,	9.881313e-324,	
3.157314e-01,	8.020669e-02,	9.881313e-324,	
3.142658e-01,	7.879764e-02,	9.881313e-324,	
3.141360e-01,	7.893267e-02,	9.881313e-324,	
3.113864e-01,	7.994046e-02,	9.881313e-324,	
3.129715e-01,	7.573462e-02,	9.881313e-324,	
3.156275e-01,	7.647005e-02,	9.881313e-324,	
3.114178e-01,	7.805648e-02,	9.881313e-324,	
3.046072e-01,	7.795095e-02,	9.881313e-324,	
3.012120e-01,	7.749423e-02,	9.881313e-324,	
2.988315e-01,	7.643627e-02,	9.881313e-324,	
3.067931e-01,	7.205962e-02,	9.881313e-324,	
3.000455e-01,	7.412973e-02,	9.881313e-324,	
2.920401e-01,	7.215184e-02,	9.881313e-324,	
2.918023e-01,	7.066105e-02,	9.881313e-324,	
2.845236e-01,	7.484224e-02,	9.881313e-324,	
2.850676e-01,	7.307915e-02,	9.881313e-324,	
2.820937e-01,	8.051678e-02,	9.881313e-324,	
2.841504e-01,	8.516668e-02,	9.881313e-324,	
2.891231e-01,	8.846966e-02,	9.881313e-324,	
2.938217e-01,	8.548827e-02,	9.881313e-324,	
2.911617e-01,	8.371981e-02,	9.881313e-324,	
2.928597e-01,	8.190568e-02,	9.881313e-324,	
2.954416e-01,	7.904819e-02,	9.881313e-324,	
2.973131e-01,	7.567275e-02,	9.881313e-324,	
3.007491e-01,	7.117576e-02,	9.881313e-324,	
3.060686e-01,	6.939290e-02,	9.881313e-324,	
3.092327e-01,	6.483586e-02,	9.881313e-324,	
3.149549e-01,	5.866188e-02,	9.881313e-324,	
3.207876e-01,	5.407740e-02,	9.881313e-324,	
3.256189e-01,	4.988083e-02,	9.881313e-324,	
3.316950e-01,	4.307580e-02,	9.881313e-324,	
3.361791e-01,	3.701776e-02,	9.881313e-324,	
3.409413e-01,	2.997520e-02,	9.881313e-324,	
3.412514e-01,	2.808771e-02,	9.881313e-324,	
3.467811e-01,	1.440904e-02,	9.881313e-324,	
3.475763e-01,	6.646258e-03,	9.881313e-324,	
3.472106e-01,	-4.801063e-03,	9.881313e-324,	
3.446109e-01,	-1.434650e-02,	9.881313e-324,	
3.422339e-01,	-1.919772e-02,	9.881313e-324,	
3.394330e-01,	-2.287615e-02,	9.881313e-324,	
3.371602e-01,	-2.594204e-02,	9.881313e-324,	
3.350164e-01,	-2.847484e-02,	9.881313e-324,	
3.327597e-01,	-2.917989e-02,	9.881313e-324,	
3.333314e-01,	-3.191817e-02,	9.881313e-324,	
3.323060e-01,	-3.181043e-02,	9.881313e-324,	
