-7.023494e+03	-1.311551e+02	8.694986e+02	3.950809e+03	-1.868784e+03	-1.690525e+02	6.507311e+03	-2.216058e+02	8.629507e+02	-3.952061e+03	2.095955e+03	3.599679e+01	-1.712306e+03	-1.379557e+03	1.442003e+03	
-7.030119e+03	-1.482279e+02	8.822482e+02	3.998231e+03	-1.899634e+03	-1.588297e+02	6.523912e+03	-1.970018e+02	8.630990e+02	-3.969090e+03	2.137626e+03	3.937510e+01	-1.722556e+03	-1.379183e+03	1.450528e+03	
-7.029669e+03	-1.487552e+02	8.822757e+02	3.998105e+03	-1.899530e+03	-1.587803e+02	6.523912e+03	-1.970018e+02	8.630771e+02	-3.969365e+03	2.140054e+03	4.009470e+01	-1.722556e+03	-1.378557e+03	1.450353e+03	
-7.029020e+03	-1.475797e+02	8.823252e+02	3.996407e+03	-1.899283e+03	-1.587528e+02	6.523840e+03	-1.973534e+02	8.632968e+02	-3.968486e+03	2.136352e+03	3.924875e+01	-1.722584e+03	-1.378354e+03	1.450325e+03	
-7.028619e+03	-1.468052e+02	8.823252e+02	3.994205e+03	-1.898557e+03	-1.587803e+02	6.523785e+03	-1.973534e+02	8.633243e+02	-3.967810e+03	2.131276e+03	3.892466e+01	-1.722584e+03	-1.378282e+03	1.450325e+03	
-7.028345e+03	-1.457285e+02	8.823252e+02	3.992282e+03	-1.897360e+03	-1.587528e+02	6.523714e+03	-1.973259e+02	8.633737e+02	-3.967310e+03	2.126953e+03	3.877085e+01	-1.722556e+03	-1.378233e+03	1.450353e+03	
-7.028246e+03	-1.446518e+02	8.823252e+02	3.991381e+03	-1.894784e+03	-1.587528e+02	6.523687e+03	-1.973259e+02	8.633737e+02	-3.966563e+03	2.122729e+03	3.874887e+01	-1.722606e+03	-1.378156e+03	1.450353e+03	
-7.027944e+03	-1.434269e+02	8.823252e+02	3.989860e+03	-1.890455e+03	-1.587309e+02	6.523665e+03	-1.972545e+02	8.634231e+02	-3.965536e+03	2.118702e+03	3.852365e+01	-1.722606e+03	-1.378106e+03	1.450353e+03	
-7.027296e+03	-1.425534e+02	8.823471e+02	3.985009e+03	-1.883858e+03	-1.587309e+02	6.523687e+03	-1.972270e+02	8.634726e+02	-3.964739e+03	2.113879e+03	3.824899e+01	-1.722584e+03	-1.378057e+03	1.450325e+03	
-7.027120e+03	-1.424271e+02	8.823471e+02	3.983257e+03	-1.881908e+03	-1.587309e+02	6.523637e+03	-1.972051e+02	8.635495e+02	-3.962938e+03	2.111577e+03	3.752390e+01	-1.722584e+03	-1.378008e+03	1.450303e+03	
-7.026796e+03	-1.423282e+02	8.823471e+02	3.981955e+03	-1.880534e+03	-1.587309e+02	6.523588e+03	-1.972545e+02	8.635769e+02	-3.962410e+03	2.111577e+03	3.747446e+01	-1.722606e+03	-1.377958e+03	1.450248e+03	
-7.026647e+03	-1.423282e+02	8.823471e+02	3.980680e+03	-1.879359e+03	-1.587309e+02	6.523615e+03	-1.972270e+02	8.635989e+02	-3.961811e+03	2.111352e+03	3.724924e+01	-1.722606e+03	-1.377958e+03	1.450226e+03	
-7.026669e+03	-1.423282e+02	8.823471e+02	3.980631e+03	-1.879106e+03	-1.587309e+02	6.523588e+03	-1.972270e+02	8.635989e+02	-3.961537e+03	2.111303e+03	3.714487e+01	-1.722584e+03	-1.377931e+03	1.450248e+03	
-7.026620e+03	-1.423282e+02	8.823471e+02	3.980659e+03	-1.879057e+03	-1.587309e+02	6.523566e+03	-1.972270e+02	8.635989e+02	-3.961410e+03	2.111253e+03	3.707345e+01	-1.722584e+03	-1.377931e+03	1.450248e+03	
