-1.7056e-17,-0.05,0.035,0,0,0
-0.00066178,-0.050083,0.035525,0,0,0
-0.0013236,-0.050166,0.036049,0,0,0
-0.0019853,-0.050248,0.036574,0,0,0
-0.0026471,-0.050331,0.037099,0,0,0
-0.0040412,-0.050523,0.038128,0,0,0
-0.0060442,-0.050804,0.039576,0,0,0
-0.0080472,-0.051086,0.041025,0,0,0
-0.01005,-0.051368,0.042474,0,0,0
-0.012163,-0.051667,0.043957,0,0,0
-0.015363,-0.052139,0.045777,0,0,0
-0.018563,-0.052612,0.047598,0,0,0
-0.021764,-0.053084,0.049419,0,0,0
-0.024964,-0.053557,0.05124,0,0,0
-0.028844,-0.054153,0.053184,0,0,0
-0.033109,-0.054819,0.0552,0,0,0
-0.037375,-0.055485,0.057215,0,0,0
-0.04164,-0.056151,0.05923,0,0,0
-0.046071,-0.056831,0.061225,0,0,0
-0.051238,-0.057568,0.063132,0,0,0
-0.056404,-0.058305,0.065039,0,0,0
-0.06157,-0.059042,0.066946,0,0,0
-0.066736,-0.059779,0.068853,0,0,0
-0.072455,-0.060609,0.070994,0,0,0
-0.07838,-0.061475,0.073223,0,0,0
-0.084304,-0.062341,0.075452,0,0,0
-0.090228,-0.063206,0.077681,0,0,0
-0.0963,-0.064117,0.080061,0,0,0
-0.10276,-0.065147,0.082839,0,0,0
-0.10922,-0.066178,0.085616,0,0,0
-0.11569,-0.067208,0.088394,0,0,0
-0.12215,-0.068238,0.091172,0,0,0
-0.12883,-0.068795,0.091667,0,0,0
-0.13556,-0.06925,0.091667,0,0,0
-0.14229,-0.069705,0.091667,0,0,0
-0.14902,-0.070159,0.091667,0,0,0
-0.15576,-0.070642,0.091667,0,0,0
-0.16251,-0.071173,0.091667,0,0,0
-0.16925,-0.071704,0.091667,0,0,0
-0.176,-0.072234,0.091667,0,0,0
-0.18275,-0.072765,0.091667,0,0,0
-0.18924,-0.073409,0.091662,0,0,0
-0.19571,-0.074064,0.091658,0,0,0
-0.20218,-0.074719,0.091653,0,0,0
-0.20865,-0.075374,0.091649,0,0,0
-0.21488,-0.076115,0.091648,0,0,0
-0.22081,-0.076956,0.091653,0,0,0
-0.22674,-0.077797,0.091658,0,0,0
-0.23267,-0.078637,0.091662,0,0,0
-0.2386,-0.079477,0.09165,0,0,0
-0.24427,-0.079999,0.088754,0,0,0
-0.24995,-0.080521,0.085859,0,0,0
-0.25562,-0.081043,0.082963,0,0,0
-0.2613,-0.081565,0.080067,0,0,0
-0.26646,-0.08228,0.077115,0,0,0
-0.2712,-0.083152,0.074119,0,0,0
-0.27594,-0.084024,0.071122,0,0,0
-0.28068,-0.084896,0.068126,0,0,0
-0.28531,-0.085814,0.065155,0,0,0
-0.28896,-0.087164,0.062422,0,0,0
-0.29262,-0.088513,0.059689,0,0,0
-0.29627,-0.089862,0.056957,0,0,0
-0.29993,-0.091212,0.054224,0,0,0
-0.30276,-0.092893,0.052058,0,0,0
-0.30513,-0.094758,0.050206,0,0,0
-0.30751,-0.096623,0.048353,0,0,0
-0.30988,-0.098488,0.046501,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
-0.3118,-0.1,0.045,0,0,0
